crashID,age,gender,roadUser,ageGroup,personID
20165003,81,Male,Pedestrian,75_or_older,P8639
20164062,80,Male,Driver,75_or_older,P8640
20161055,69,Male,Driver,65_to_74,P8641
20161099,26,Male,Driver,26_to_39,P8642
20161179,49,Female,Driver,40_to_64,P8643
20165160,40,Female,Driver,40_to_64,P8644
20161053,26,Female,Pedestrian,26_to_39,P8645
20161354,22,Male,Driver,17_to_25,P8646
20161145,85,Male,Driver,75_or_older,P8647
20161272,23,Male,Pedestrian,17_to_25,P8648
20161223,44,Male,Motorcycle rider,40_to_64,P8649
20161035,59,Male,Pedal cyclist,40_to_64,P8650
20164071,72,Male,Pedestrian,65_to_74,P8651
20161195,24,Male,Driver,17_to_25,P8652
20164057,45,Male,Pedestrian,40_to_64,P8653
20164016,76,Male,Driver,75_or_older,P8654
20165087,75,Male,Driver,75_or_older,P8655
20166002,59,Male,Motorcycle rider,40_to_64,P8656
20161047,48,Female,Driver,40_to_64,P8657
20161047,61,Male,Driver,40_to_64,P8658
20161017,43,Male,Motorcycle rider,40_to_64,P8659
20167018,45,Male,Driver,40_to_64,P8660
20167013,46,Male,Pedestrian,40_to_64,P8661
20167040,23,Male,Driver,17_to_25,P8662
20166021,48,Male,Motorcycle rider,40_to_64,P8663
20161089,18,Male,Passenger,17_to_25,P8664
20161089,17,Male,Driver,17_to_25,P8665
20161202,22,Male,Motorcycle rider,17_to_25,P8666
20161071,14,Male,Motorcycle rider,0_to_16,P8667
20164017,71,Male,Pedestrian,65_to_74,P8668
20164059,52,Female,Driver,40_to_64,P8669
20165023,47,Male,Motorcycle rider,40_to_64,P8670
20161273,40,Male,Driver,40_to_64,P8671
20165121,28,Male,Passenger,26_to_39,P8672
20165121,15,Male,Passenger,0_to_16,P8673
20165121,16,Male,Driver,0_to_16,P8674
20165138,24,Male,Passenger,17_to_25,P8675
20165138,20,Female,Passenger,17_to_25,P8676
20166030,16,Male,Motorcycle rider,0_to_16,P8677
20161330,27,Male,Driver,26_to_39,P8678
20164075,66,Female,Passenger,65_to_74,P8679
20167037,62,Female,Passenger,40_to_64,P8680
20164013,22,Male,Motorcycle rider,17_to_25,P8681
20167016,31,Male,Passenger,26_to_39,P8682
20167016,25,Male,Passenger,17_to_25,P8683
20161336,20,Male,Passenger,17_to_25,P8684
20165122,37,Female,Driver,26_to_39,P8685
20165018,45,Male,Driver,40_to_64,P8686
20165069,29,Male,Driver,26_to_39,P8687
20165069,26,Female,Passenger,26_to_39,P8688
20161090,79,Female,Pedestrian,75_or_older,P8689
20161227,69,Male,Driver,65_to_74,P8690
20161296,57,Male,Driver,40_to_64,P8691
20164053,8,Female,Passenger,0_to_16,P8692
20165167,10,Female,Motorcycle pillion passenger,0_to_16,P8693
20168001,24,Male,Driver,17_to_25,P8694
20161178,59,Male,Driver,40_to_64,P8695
20161188,73,Male,Passenger,65_to_74,P8696
20165170,19,Male,Motorcycle rider,17_to_25,P8697
20161116,46,Male,Driver,40_to_64,P8698
20161116,49,Male,Driver,40_to_64,P8699
20165101,41,Male,Motorcycle rider,40_to_64,P8700
20161352,76,Female,Passenger,75_or_older,P8701
20161242,31,Female,Motorcycle rider,26_to_39,P8702
20161356,36,Male,Motorcycle rider,26_to_39,P8703
20168003,63,Female,Driver,40_to_64,P8704
20165022,17,Male,Motorcycle rider,17_to_25,P8705
20161143,56,Male,Pedestrian,40_to_64,P8706
20167012,27,Female,Passenger,26_to_39,P8707
20164049,48,Female,Driver,40_to_64,P8708
20161238,56,Male,Motorcycle rider,40_to_64,P8709
20164022,72,Male,Driver,65_to_74,P8710
20161277,50,Male,Driver,40_to_64,P8711
20161110,37,Male,Motorcycle rider,26_to_39,P8712
20161209,35,Female,Driver,26_to_39,P8713
20165071,37,Male,Motorcycle rider,26_to_39,P8714
20161329,36,Male,Driver,26_to_39,P8715
20165038,48,Male,Pedestrian,40_to_64,P8716
20161081,29,Male,Driver,26_to_39,P8717
20164065,38,Male,Driver,26_to_39,P8718
20165128,28,Male,Motorcycle rider,26_to_39,P8719
20165086,53,Male,Driver,40_to_64,P8720
20166008,20,Female,Driver,17_to_25,P8721
20161346,21,Male,Driver,17_to_25,P8722
20161346,41,Male,Driver,40_to_64,P8723
20161051,85,Male,Pedestrian,75_or_older,P8724
20165097,30,Male,Motorcycle rider,26_to_39,P8725
20161153,17,Male,Motorcycle rider,17_to_25,P8726
20164023,74,Female,Driver,65_to_74,P8727
20161308,76,Female,Passenger,75_or_older,P8728
20161020,36,Male,Driver,26_to_39,P8729
20161092,68,Female,Driver,65_to_74,P8730
20168009,20,Male,Motorcycle rider,17_to_25,P8731
20164031,12,Female,Passenger,0_to_16,P8732
20161323,91,Female,Driver,75_or_older,P8733
20161171,84,Female,Passenger,75_or_older,P8734
20164034,20,Male,Driver,17_to_25,P8735
20161100,53,Female,Passenger,40_to_64,P8736
20161138,53,Male,Driver,40_to_64,P8737
20165109,65,Male,Driver,65_to_74,P8738
20161247,50,Male,Motorcycle rider,40_to_64,P8739
20161207,46,Male,Driver,40_to_64,P8740
20165149,22,Female,Driver,17_to_25,P8741
20168011,39,Male,Driver,26_to_39,P8742
20161279,71,Female,Driver,65_to_74,P8743
20161181,72,Male,Driver,65_to_74,P8744
20161003,75,Female,Passenger,75_or_older,P8745
20161003,72,Male,Driver,65_to_74,P8746
20161014,82,Male,Passenger,75_or_older,P8747
20161170,48,Male,Pedestrian,40_to_64,P8748
20161173,79,Male,Driver,75_or_older,P8749
20165053,43,Male,Motorcycle rider,40_to_64,P8750
20166016,36,Male,Driver,26_to_39,P8751
20161292,29,Male,Motorcycle rider,26_to_39,P8752
20161230,22,Male,Motorcycle rider,17_to_25,P8753
20161026,62,Female,Driver,40_to_64,P8754
20161278,58,Male,Driver,40_to_64,P8755
20165085,24,Male,Driver,17_to_25,P8756
20161215,36,Male,Motorcycle rider,26_to_39,P8757
20161343,43,Male,Motorcycle rider,40_to_64,P8758
20165007,66,Male,Passenger,65_to_74,P8759
20165007,60,Female,Passenger,40_to_64,P8760
20161245,32,Male,Driver,26_to_39,P8761
20164035,20,Male,Pedestrian,17_to_25,P8762
20161335,25,Male,Driver,17_to_25,P8763
20166012,79,Male,Motorcycle rider,75_or_older,P8764
20161198,43,Male,Motorcycle rider,40_to_64,P8765
20166019,84,Female,Passenger,75_or_older,P8766
20164056,87,Male,Driver,75_or_older,P8767
20164060,22,Female,Driver,17_to_25,P8768
20161169,76,Male,Driver,75_or_older,P8769
20165146,27,Male,Motorcycle rider,26_to_39,P8770
20166025,2,Female,Passenger,0_to_16,P8771
20166025,18,Male,Driver,17_to_25,P8772
20164063,29,Female,Passenger,26_to_39,P8773
20161218,86,Male,Pedestrian,75_or_older,P8774
20161339,28,Male,Pedestrian,26_to_39,P8775
20165165,71,Male,Pedestrian,65_to_74,P8776
20165102,20,Male,Driver,17_to_25,P8777
20161203,17,Male,Passenger,17_to_25,P8778
20161203,22,Male,Passenger,17_to_25,P8779
20165157,25,Male,Driver,17_to_25,P8780
20161149,23,Female,Passenger,17_to_25,P8781
20161302,18,Male,Driver,17_to_25,P8782
20164039,54,Male,Pedestrian,40_to_64,P8783
20165010,41,Female,Motorcycle rider,40_to_64,P8784
20161112,20,Male,Motorcycle rider,17_to_25,P8785
20161056,48,Male,Pedestrian,40_to_64,P8786
20161291,65,Male,Driver,65_to_74,P8787
20161029,28,Male,Driver,26_to_39,P8788
20165024,24,Female,Passenger,17_to_25,P8789
20161338,59,Female,Motorcycle rider,40_to_64,P8790
20161300,73,Male,Pedestrian,65_to_74,P8791
20161219,66,Female,Pedal cyclist,65_to_74,P8792
20161061,15,Male,Passenger,0_to_16,P8793
20161031,22,Male,Driver,17_to_25,P8794
20161206,52,Male,Driver,40_to_64,P8795
20164041,73,Male,Pedal cyclist,65_to_74,P8796
20161057,96,Male,Driver,75_or_older,P8797
20165067,88,Male,Driver,75_or_older,P8798
20164054,34,Male,Driver,26_to_39,P8799
20161328,10,Male,Pedestrian,0_to_16,P8800
20161028,32,Female,Pedestrian,26_to_39,P8801
20165133,20,Female,Driver,17_to_25,P8802
20161353,47,Male,Driver,40_to_64,P8803
20161353,53,Male,Driver,40_to_64,P8804
20167022,27,Male,Driver,26_to_39,P8805
20161349,21,Male,Motorcycle rider,17_to_25,P8806
20167024,45,Male,Driver,40_to_64,P8807
20167024,44,Female,Passenger,40_to_64,P8808
20161246,32,Female,Pedestrian,26_to_39,P8809
20161108,66,Female,Driver,65_to_74,P8810
20161176,30,Female,Driver,26_to_39,P8811
20165050,36,Male,Driver,26_to_39,P8812
20161289,32,Male,Pedestrian,26_to_39,P8813
20161080,21,Male,Driver,17_to_25,P8814
20164047,41,Male,Driver,40_to_64,P8815
20161184,51,Female,Motorcycle rider,40_to_64,P8816
20161268,38,Female,Passenger,26_to_39,P8817
20161314,31,Male,Motorcycle rider,26_to_39,P8818
20161248,30,Female,Driver,26_to_39,P8819
20161091,53,Female,Passenger,40_to_64,P8820
20165095,22,Male,Motorcycle rider,17_to_25,P8821
20165009,25,Female,Passenger,17_to_25,P8822
20161088,54,Female,Pedestrian,40_to_64,P8823
20165103,28,Male,Driver,26_to_39,P8824
20165103,20,Female,Passenger,17_to_25,P8825
20165103,21,Female,Passenger,17_to_25,P8826
20161234,69,Male,Driver,65_to_74,P8827
20161205,69,Female,Pedestrian,65_to_74,P8828
20165140,66,Male,Driver,65_to_74,P8829
20164066,47,Male,Passenger,40_to_64,P8830
20167011,42,Male,Pedestrian,40_to_64,P8831
20165068,54,Male,Driver,40_to_64,P8832
20161317,20,Male,Driver,17_to_25,P8833
20164005,48,Female,Passenger,40_to_64,P8834
20161225,44,Male,Motorcycle rider,40_to_64,P8835
20165123,84,Male,Passenger,75_or_older,P8836
20165123,81,Female,Driver,75_or_older,P8837
20161052,67,Female,Driver,65_to_74,P8838
20161033,24,Male,Driver,17_to_25,P8839
20161019,28,Male,Motorcycle rider,26_to_39,P8840
20165028,40,Male,Passenger,40_to_64,P8841
20167001,26,Male,Driver,26_to_39,P8842
20161156,59,Female,Driver,40_to_64,P8843
20167033,65,Male,Driver,65_to_74,P8844
20161193,83,Male,Driver,75_or_older,P8845
20164015,82,Male,Passenger,75_or_older,P8846
20165099,44,Male,Driver,40_to_64,P8847
20165058,40,Male,Motorcycle rider,40_to_64,P8848
20161059,45,Male,Driver,40_to_64,P8849
20161147,18,Male,Motorcycle rider,17_to_25,P8850
20161204,18,Female,Driver,17_to_25,P8851
20164067,25,Male,Driver,17_to_25,P8852
20165017,43,Male,Driver,40_to_64,P8853
20164026,59,Male,Motorcycle rider,40_to_64,P8854
20165031,19,Male,Motorcycle rider,17_to_25,P8855
20161286,66,Male,Motorcycle rider,65_to_74,P8856
20166023,46,Female,Pedestrian,40_to_64,P8857
20165143,78,Female,Pedestrian,75_or_older,P8858
20165037,28,Male,Driver,26_to_39,P8859
20161075,54,Male,Driver,40_to_64,P8860
20161075,32,Female,Passenger,26_to_39,P8861
20165106,28,Male,Passenger,26_to_39,P8862
20161216,75,Male,Driver,75_or_older,P8863
20165150,36,Male,Driver,26_to_39,P8864
20166001,43,Male,Pedestrian,40_to_64,P8865
20167025,36,Male,Passenger,26_to_39,P8866
20161152,27,Male,Driver,26_to_39,P8867
20161063,18,Male,Driver,17_to_25,P8868
20168006,21,Male,Driver,17_to_25,P8869
20165073,30,Male,Driver,26_to_39,P8870
20161041,31,Female,Passenger,26_to_39,P8871
20164033,17,Male,Motorcycle rider,17_to_25,P8872
20161109,33,Male,Motorcycle rider,26_to_39,P8873
20161197,39,Male,Driver,26_to_39,P8874
20161192,45,Male,Pedestrian,40_to_64,P8875
20161130,36,Male,Pedestrian,26_to_39,P8876
20165094,42,Male,Pedestrian,40_to_64,P8877
20165046,58,Male,Driver,40_to_64,P8878
20161131,41,Male,Passenger,40_to_64,P8879
20164042,22,Male,Driver,17_to_25,P8880
20161280,67,Male,Driver,65_to_74,P8881
20161350,74,Female,Pedestrian,65_to_74,P8882
20165054,46,Female,Motorcycle rider,40_to_64,P8883
20161034,61,Male,Motorcycle rider,40_to_64,P8884
20165152,4,Female,Passenger,0_to_16,P8885
20161096,17,Male,Passenger,17_to_25,P8886
20161128,26,Male,Passenger,26_to_39,P8887
20161128,28,Male,Driver,26_to_39,P8888
20165055,52,Male,Driver,40_to_64,P8889
20161275,32,Male,Driver,26_to_39,P8890
20161102,39,Male,Driver,26_to_39,P8891
20161119,22,Male,Motorcycle rider,17_to_25,P8892
20161119,20,Male,Motorcycle pillion passenger,17_to_25,P8893
20161290,50,Male,Pedestrian,40_to_64,P8894
20161162,67,Male,Motorcycle rider,65_to_74,P8895
20165084,12,Male,Pedal cyclist,0_to_16,P8896
20165090,17,Male,Driver,17_to_25,P8897
20167028,25,Male,Driver,17_to_25,P8898
20167015,2,Male,Passenger,0_to_16,P8899
20161307,72,Male,Passenger,65_to_74,P8900
20161344,46,Male,Motorcycle rider,40_to_64,P8901
20165083,52,Male,Motorcycle rider,40_to_64,P8902
20165144,43,Male,Driver,40_to_64,P8903
20161304,35,Male,Driver,26_to_39,P8904
20165005,62,Male,Driver,40_to_64,P8905
20168005,53,Male,Driver,40_to_64,P8906
20165056,47,Male,Pedestrian,40_to_64,P8907
20161293,45,Male,Driver,40_to_64,P8908
20161228,63,Female,Pedestrian,40_to_64,P8909
20161243,19,Male,Pedestrian,17_to_25,P8910
20161284,3,Male,Pedestrian,0_to_16,P8911
20161326,57,Male,Driver,40_to_64,P8912
20164003,22,Female,Driver,17_to_25,P8913
20165001,39,Male,Motorcycle rider,26_to_39,P8914
20161239,16,Male,Driver,0_to_16,P8915
20161239,14,Male,Passenger,0_to_16,P8916
20165029,34,Male,Pedestrian,26_to_39,P8917
20161039,44,Male,Driver,40_to_64,P8918
20161113,16,Male,Pedestrian,0_to_16,P8919
20161258,44,Male,Motorcycle rider,40_to_64,P8920
20161185,28,Female,Driver,26_to_39,P8921
20161122,60,Male,Pedestrian,40_to_64,P8922
20164051,61,Male,Pedestrian,40_to_64,P8923
20161007,41,Male,Passenger,40_to_64,P8924
20161146,59,Male,Driver,40_to_64,P8925
20161240,18,Male,Motorcycle rider,17_to_25,P8926
20164012,22,Male,Driver,17_to_25,P8927
20161024,46,Male,Motorcycle rider,40_to_64,P8928
20161269,23,Male,Driver,17_to_25,P8929
20161157,55,Male,Motorcycle rider,40_to_64,P8930
20164025,46,Male,Pedal cyclist,40_to_64,P8931
20161067,32,Male,Driver,26_to_39,P8932
20161095,25,Male,Driver,17_to_25,P8933
20165064,26,Male,Driver,26_to_39,P8934
20161044,43,Male,Driver,40_to_64,P8935
20161137,53,Male,Driver,40_to_64,P8936
20165048,38,Male,Driver,26_to_39,P8937
20165051,24,Male,Driver,17_to_25,P8938
20161101,59,Female,Pedestrian,40_to_64,P8939
20165120,76,Female,Driver,75_or_older,P8940
20161064,52,Male,Pedestrian,40_to_64,P8941
20161172,17,Male,Pedestrian,17_to_25,P8942
20167020,48,Female,Pedestrian,40_to_64,P8943
20161325,47,Male,Driver,40_to_64,P8944
20161005,89,Male,Pedestrian,75_or_older,P8945
20165042,19,Male,Driver,17_to_25,P8946
20164074,26,Female,Passenger,26_to_39,P8947
20161148,87,Female,Pedestrian,75_or_older,P8948
20161140,58,Male,Driver,40_to_64,P8949
20161140,41,Male,Driver,40_to_64,P8950
20164014,87,Female,Driver,75_or_older,P8951
20166009,16,Female,Passenger,0_to_16,P8952
20166009,0,Male,Passenger,0_to_16,P8953
20164007,38,Male,Driver,26_to_39,P8954
20165166,25,Female,Driver,17_to_25,P8955
20161166,74,Male,Passenger,65_to_74,P8956
20161166,76,Male,Driver,75_or_older,P8957
20161123,54,Male,Driver,40_to_64,P8958
20161186,73,Male,Pedal cyclist,65_to_74,P8959
20161217,76,Male,Driver,75_or_older,P8960
20161265,49,Male,Motorcycle rider,40_to_64,P8961
20165061,80,Male,Pedestrian,75_or_older,P8962
20161155,60,Female,Pedestrian,40_to_64,P8963
20161210,96,Male,Pedestrian,75_or_older,P8964
20167019,34,Male,Driver,26_to_39,P8965
20167019,34,Female,Passenger,26_to_39,P8966
20165013,18,Male,Driver,17_to_25,P8967
20161254,32,Male,Pedestrian,26_to_39,P8968
20161032,16,Male,Passenger,0_to_16,P8969
20161032,68,Male,Passenger,65_to_74,P8970
20161310,67,Female,Passenger,65_to_74,P8971
20161196,49,Male,Driver,40_to_64,P8972
20161001,90,Female,Passenger,75_or_older,P8973
20166024,79,Male,Driver,75_or_older,P8974
20164046,83,Male,Passenger,75_or_older,P8975
20161097,17,Female,Driver,17_to_25,P8976
20164001,26,Male,Passenger,26_to_39,P8977
20164064,28,Male,Driver,26_to_39,P8978
20161038,23,Male,Driver,17_to_25,P8979
20161183,36,Male,Motorcycle rider,26_to_39,P8980
20168007,44,Female,Pedestrian,40_to_64,P8981
20165035,70,Male,Driver,65_to_74,P8982
20165163,42,Male,Motorcycle rider,40_to_64,P8983
20161319,89,Female,Driver,75_or_older,P8984
20161180,39,Female,Pedestrian,26_to_39,P8985
20161011,27,Male,Driver,26_to_39,P8986
20161224,33,Female,Driver,26_to_39,P8987
20161276,24,Male,Driver,17_to_25,P8988
20161301,53,Male,Motorcycle rider,40_to_64,P8989
20167039,29,Male,Motorcycle rider,26_to_39,P8990
20161118,60,Male,Motorcycle rider,40_to_64,P8991
20164030,92,Female,Passenger,75_or_older,P8992
20161021,62,Male,Driver,40_to_64,P8993
20167002,7,Male,Passenger,0_to_16,P8994
20165164,53,Female,Motorcycle rider,40_to_64,P8995
20161318,48,Male,Driver,40_to_64,P8996
20165145,45,Male,Driver,40_to_64,P8997
20165002,38,Male,Driver,26_to_39,P8998
20164050,39,Male,Driver,26_to_39,P8999
20165063,35,Male,Passenger,26_to_39,P9000
20161062,1,Male,Passenger,0_to_16,P9001
20161060,52,Male,Driver,40_to_64,P9002
20161134,40,Male,Pedestrian,40_to_64,P9003
20161002,71,Male,Pedestrian,65_to_74,P9004
20166003,39,Male,Driver,26_to_39,P9005
20161334,51,Male,Motorcycle rider,40_to_64,P9006
20161065,30,Male,Driver,26_to_39,P9007
20165112,28,Female,Driver,26_to_39,P9008
20161049,63,Female,Driver,40_to_64,P9009
20161299,75,Male,Pedestrian,75_or_older,P9010
20165139,57,Female,Driver,40_to_64,P9011
20164069,93,Male,Pedal cyclist,75_or_older,P9012
20164072,82,Female,Passenger,75_or_older,P9013
20161133,46,Male,Motorcycle rider,40_to_64,P9014
20168010,93,Female,Driver,75_or_older,P9015
20165100,38,Male,Driver,26_to_39,P9016
20165100,32,Female,Driver,26_to_39,P9017
20161342,22,Male,Motorcycle rider,17_to_25,P9018
20165141,1,Male,Pedestrian,0_to_16,P9019
20161069,22,Male,Driver,17_to_25,P9020
20165091,33,Female,Driver,26_to_39,P9021
20164061,39,Female,Driver,26_to_39,P9022
20161309,30,Male,Driver,26_to_39,P9023
20166007,29,Male,Driver,26_to_39,P9024
20161009,44,Male,Driver,40_to_64,P9025
20161199,20,Male,Pedestrian,17_to_25,P9026
20166022,46,Male,Driver,40_to_64,P9027
20161027,82,Female,Pedestrian,75_or_older,P9028
20161295,23,Male,Driver,17_to_25,P9029
20161093,32,Male,Driver,26_to_39,P9030
20161093,76,Male,Driver,75_or_older,P9031
20165047,45,Male,Motorcycle rider,40_to_64,P9032
20164076,23,Female,Driver,17_to_25,P9033
20161016,53,Male,Driver,40_to_64,P9034
20161341,43,Female,Pedestrian,40_to_64,P9035
20161098,17,Female,Driver,17_to_25,P9036
20167021,43,Male,Motorcycle rider,40_to_64,P9037
20161331,22,Male,Driver,17_to_25,P9038
20161068,71,Male,Driver,65_to_74,P9039
20161048,23,Male,Passenger,17_to_25,P9040
20161048,17,Male,Passenger,17_to_25,P9041
20161048,21,Male,Driver,17_to_25,P9042
20161256,69,Female,Driver,65_to_74,P9043
20161263,47,Male,Driver,40_to_64,P9044
20161294,20,Male,Motorcycle rider,17_to_25,P9045
20161175,47,Male,Driver,40_to_64,P9046
20161315,93,Female,Passenger,75_or_older,P9047
20161107,77,Male,Driver,75_or_older,P9048
20164068,5,Female,Passenger,0_to_16,P9049
20164068,69,Female,Driver,65_to_74,P9050
20164068,10,Female,Passenger,0_to_16,P9051
20164068,70,Male,Passenger,65_to_74,P9052
20165135,10,Male,Passenger,0_to_16,P9053
20165129,19,Male,Passenger,17_to_25,P9054
20165129,19,Male,Driver,17_to_25,P9055
20161187,48,Male,Motorcycle rider,40_to_64,P9056
20161040,13,Male,Passenger,0_to_16,P9057
20161174,51,Male,Motorcycle rider,40_to_64,P9058
20161333,26,Male,Driver,26_to_39,P9059
20161103,62,Male,Pedestrian,40_to_64,P9060
20161150,23,Male,Driver,17_to_25,P9061
20161139,27,Male,Driver,26_to_39,P9062
20166033,17,Male,Motorcycle rider,17_to_25,P9063
20161120,1,Male,Pedestrian,0_to_16,P9064
20166031,51,Male,Driver,40_to_64,P9065
20166015,60,Female,Passenger,40_to_64,P9066
20166015,36,Female,Driver,26_to_39,P9067
20161189,33,Male,Driver,26_to_39,P9068
20166026,71,Male,Driver,65_to_74,P9069
20167030,68,Male,Driver,65_to_74,P9070
20161298,19,Female,Driver,17_to_25,P9071
20161006,54,Female,Driver,40_to_64,P9072
20164002,24,Male,Driver,17_to_25,P9073
20161182,18,Female,Driver,17_to_25,P9074
20164032,75,Male,Passenger,75_or_older,P9075
20164036,82,Female,Driver,75_or_older,P9076
20167026,32,Female,Passenger,26_to_39,P9077
20161332,45,Male,Driver,40_to_64,P9078
20161083,81,Male,Pedestrian,75_or_older,P9079
20161287,49,Female,Driver,40_to_64,P9080
20161287,80,Female,Passenger,75_or_older,P9081
20161321,15,Female,Pedestrian,0_to_16,P9082
20161237,2,Male,Pedestrian,0_to_16,P9083
20161073,79,Male,Pedal cyclist,75_or_older,P9084
20161126,49,Male,Driver,40_to_64,P9085
20167003,33,Male,Pedestrian,26_to_39,P9086
20165006,35,Male,Driver,26_to_39,P9087
20161154,46,Male,Motorcycle rider,40_to_64,P9088
20164058,47,Female,Driver,40_to_64,P9089
20161260,65,Female,Pedestrian,65_to_74,P9090
20161327,59,Male,Motorcycle rider,40_to_64,P9091
20165021,46,Male,Driver,40_to_64,P9092
20161337,32,Male,Driver,26_to_39,P9093
20161127,53,Male,Driver,40_to_64,P9094
20161313,49,Female,Driver,40_to_64,P9095
20167004,30,Male,Driver,26_to_39,P9096
20165116,30,Male,Driver,26_to_39,P9097
20165142,33,Male,Motorcycle rider,26_to_39,P9098
20161348,46,Male,Driver,40_to_64,P9099
20161274,44,Female,Driver,40_to_64,P9100
20161220,26,Male,Driver,26_to_39,P9101
20164055,76,Female,Driver,75_or_older,P9102
20165161,70,Male,Driver,65_to_74,P9103
20161345,25,Female,Driver,17_to_25,P9104
20161306,17,Male,Driver,17_to_25,P9105
20167029,37,Male,Driver,26_to_39,P9106
20164009,41,Male,Passenger,40_to_64,P9107
20164019,31,Male,Motorcycle rider,26_to_39,P9108
20161105,22,Female,Driver,17_to_25,P9109
20165153,48,Male,Motorcycle rider,40_to_64,P9110
20166010,24,Male,Motorcycle rider,17_to_25,P9111
20165137,29,Male,Motorcycle rider,26_to_39,P9112
20161104,30,Male,Motorcycle rider,26_to_39,P9113
20161078,60,Male,Pedestrian,40_to_64,P9114
20164040,43,Female,Passenger,40_to_64,P9115
20164040,47,Male,Driver,40_to_64,P9116
20165059,26,Male,Driver,26_to_39,P9117
20165059,26,Male,Passenger,26_to_39,P9118
20161241,43,Male,Driver,40_to_64,P9119
20165059,25,Male,Passenger,17_to_25,P9120
