crash_id,year,month,day_of_week,christmas_period,easter_period,weekday_or_weekend,date_id
20194097,2019,10,Friday,No,No,Weekday,2019-10-Friday
20192186,2019,10,Friday,No,No,Weekday,2019-10-Friday
20193179,2019,10,Friday,No,No,Weekday,2019-10-Friday
20192003,2019,10,Friday,No,No,Weekday,2019-10-Friday
20191291,2019,10,Friday,No,No,Weekday,2019-10-Friday
20194098,2019,10,Friday,No,No,Weekday,2019-10-Friday
20191007,2019,10,Friday,No,No,Weekday,2019-10-Friday
20191132,2019,10,Friday,No,No,Weekday,2019-10-Friday
20191263,2019,10,Friday,No,No,Weekend,2019-10-Friday
20193183,2019,10,Friday,No,No,Weekend,2019-10-Friday
20195098,2019,10,Friday,No,No,Weekend,2019-10-Friday
20192217,2019,10,Monday,No,No,Weekend,2019-10-Monday
20193102,2019,10,Monday,No,No,Weekday,2019-10-Monday
20192137,2019,10,Monday,No,No,Weekend,2019-10-Monday
20198002,2019,10,Monday,No,No,Weekday,2019-10-Monday
20192131,2019,10,Monday,No,No,Weekend,2019-10-Monday
20191307,2019,10,Monday,No,No,Weekday,2019-10-Monday
20193180,2019,10,Monday,No,No,Weekday,2019-10-Monday
20191023,2019,10,Monday,No,No,Weekday,2019-10-Monday
20192224,2019,10,Saturday,No,No,Weekend,2019-10-Saturday
20192245,2019,10,Saturday,No,No,Weekend,2019-10-Saturday
20194025,2019,10,Saturday,No,No,Weekend,2019-10-Saturday
20191061,2019,10,Saturday,No,No,Weekend,2019-10-Saturday
20191088,2019,10,Saturday,No,No,Weekend,2019-10-Saturday
20194008,2019,10,Saturday,No,No,Weekend,2019-10-Saturday
20191006,2019,10,Saturday,No,No,Weekend,2019-10-Saturday
20193137,2019,10,Saturday,No,No,Weekend,2019-10-Saturday
20191072,2019,10,Saturday,No,No,Weekend,2019-10-Saturday
20193188,2019,10,Saturday,No,No,Weekend,2019-10-Saturday
20194048,2019,10,Saturday,No,No,Weekend,2019-10-Saturday
20193103,2019,10,Saturday,No,No,Weekend,2019-10-Saturday
20191060,2019,10,Saturday,No,No,Weekend,2019-10-Saturday
20194079,2019,10,Saturday,No,No,Weekend,2019-10-Saturday
20192019,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20193083,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20192165,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20192118,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20191167,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20196021,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20191136,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20193176,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20193042,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20191260,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20192047,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20191028,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20192227,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20193151,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20192174,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20193159,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20194013,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20192238,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20193096,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20192162,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20191281,2019,10,Sunday,No,No,Weekend,2019-10-Sunday
20197024,2019,10,Thursday,No,No,Weekday,2019-10-Thursday
20191199,2019,10,Thursday,No,No,Weekday,2019-10-Thursday
20193130,2019,10,Thursday,No,No,Weekday,2019-10-Thursday
20192155,2019,10,Thursday,No,No,Weekday,2019-10-Thursday
20195027,2019,10,Thursday,No,No,Weekday,2019-10-Thursday
20194011,2019,10,Thursday,No,No,Weekday,2019-10-Thursday
20193187,2019,10,Thursday,No,No,Weekday,2019-10-Thursday
20195038,2019,10,Thursday,No,No,Weekday,2019-10-Thursday
20191257,2019,10,Thursday,No,No,Weekday,2019-10-Thursday
20192237,2019,10,Thursday,No,No,Weekday,2019-10-Thursday
20193117,2019,10,Thursday,No,No,Weekday,2019-10-Thursday
20195009,2019,10,Thursday,No,No,Weekday,2019-10-Thursday
20192077,2019,10,Thursday,No,No,Weekday,2019-10-Thursday
20191195,2019,10,Tuesday,No,No,Weekday,2019-10-Tuesday
20191193,2019,10,Tuesday,No,No,Weekday,2019-10-Tuesday
20191273,2019,10,Tuesday,No,No,Weekday,2019-10-Tuesday
20193146,2019,10,Tuesday,No,No,Weekday,2019-10-Tuesday
20191183,2019,10,Tuesday,No,No,Weekday,2019-10-Tuesday
20193097,2019,10,Tuesday,No,No,Weekday,2019-10-Tuesday
20192213,2019,10,Tuesday,No,No,Weekday,2019-10-Tuesday
20191175,2019,10,Tuesday,No,No,Weekday,2019-10-Tuesday
20191113,2019,10,Tuesday,No,No,Weekday,2019-10-Tuesday
20193161,2019,10,Tuesday,No,No,Weekday,2019-10-Tuesday
20195061,2019,10,Tuesday,No,No,Weekday,2019-10-Tuesday
20195139,2019,10,Tuesday,No,No,Weekday,2019-10-Tuesday
20192157,2019,10,Tuesday,No,No,Weekday,2019-10-Tuesday
20193194,2019,10,Tuesday,No,No,Weekday,2019-10-Tuesday
20192060,2019,10,Tuesday,No,No,Weekday,2019-10-Tuesday
20191039,2019,10,Wednesday,No,No,Weekday,2019-10-Wednesday
20193119,2019,10,Wednesday,No,No,Weekday,2019-10-Wednesday
20192048,2019,10,Wednesday,No,No,Weekday,2019-10-Wednesday
20192205,2019,10,Wednesday,No,No,Weekday,2019-10-Wednesday
20191285,2019,10,Wednesday,No,No,Weekday,2019-10-Wednesday
20193113,2019,10,Wednesday,No,No,Weekday,2019-10-Wednesday
20191202,2019,10,Wednesday,No,No,Weekday,2019-10-Wednesday
20195060,2019,10,Wednesday,No,No,Weekday,2019-10-Wednesday
20192228,2019,10,Wednesday,No,No,Weekday,2019-10-Wednesday
20191312,2019,10,Wednesday,No,No,Weekday,2019-10-Wednesday
20193032,2019,9,Friday,No,No,Weekday,2019-9-Friday
20191191,2019,9,Friday,No,No,Weekday,2019-9-Friday
20191043,2019,9,Friday,No,No,Weekday,2019-9-Friday
20191176,2019,9,Friday,No,No,Weekday,2019-9-Friday
20197013,2019,9,Friday,No,No,Weekday,2019-9-Friday
20191112,2019,9,Friday,No,No,Weekday,2019-9-Friday
20191277,2019,9,Friday,No,No,Weekday,2019-9-Friday
20193040,2019,9,Friday,No,No,Weekday,2019-9-Friday
20195023,2019,9,Friday,No,No,Weekday,2019-9-Friday
20192197,2019,9,Friday,No,No,Weekday,2019-9-Friday
20192028,2019,9,Friday,No,No,Weekday,2019-9-Friday
20191150,2019,9,Friday,No,No,Weekend,2019-9-Friday
20191240,2019,9,Friday,No,No,Weekend,2019-9-Friday
20191162,2019,9,Friday,No,No,Weekend,2019-9-Friday
20193089,2019,9,Monday,No,No,Weekday,2019-9-Monday
20195052,2019,9,Monday,No,No,Weekday,2019-9-Monday
20191212,2019,9,Monday,No,No,Weekday,2019-9-Monday
20193124,2019,9,Monday,No,No,Weekday,2019-9-Monday
20191222,2019,9,Monday,No,No,Weekday,2019-9-Monday
20191282,2019,9,Monday,No,No,Weekday,2019-9-Monday
20191099,2019,9,Monday,No,No,Weekday,2019-9-Monday
20193056,2019,9,Monday,No,No,Weekday,2019-9-Monday
20193154,2019,9,Monday,No,No,Weekday,2019-9-Monday
20195017,2019,9,Monday,No,No,Weekday,2019-9-Monday
20191020,2019,9,Saturday,No,No,Weekend,2019-9-Saturday
20193178,2019,9,Saturday,No,No,Weekend,2019-9-Saturday
20191170,2019,9,Saturday,No,No,Weekend,2019-9-Saturday
20193045,2019,9,Saturday,No,No,Weekend,2019-9-Saturday
20192229,2019,9,Saturday,No,No,Weekend,2019-9-Saturday
20191229,2019,9,Saturday,No,No,Weekend,2019-9-Saturday
20194022,2019,9,Saturday,No,No,Weekend,2019-9-Saturday
20196016,2019,9,Saturday,No,No,Weekend,2019-9-Saturday
20191048,2019,9,Saturday,No,No,Weekend,2019-9-Saturday
20193132,2019,9,Saturday,No,No,Weekend,2019-9-Saturday
20192158,2019,9,Saturday,No,No,Weekend,2019-9-Saturday
20192091,2019,9,Saturday,No,No,Weekend,2019-9-Saturday
20191223,2019,9,Sunday,No,No,Weekend,2019-9-Sunday
20195064,2019,9,Sunday,No,No,Weekend,2019-9-Sunday
20191148,2019,9,Sunday,No,No,Weekend,2019-9-Sunday
20193145,2019,9,Sunday,No,No,Weekend,2019-9-Sunday
20192026,2019,9,Sunday,No,No,Weekend,2019-9-Sunday
20195091,2019,9,Sunday,No,No,Weekend,2019-9-Sunday
20191287,2019,9,Sunday,No,No,Weekend,2019-9-Sunday
20193114,2019,9,Sunday,No,No,Weekend,2019-9-Sunday
20191116,2019,9,Sunday,No,No,Weekend,2019-9-Sunday
20191203,2019,9,Sunday,No,No,Weekend,2019-9-Sunday
20192004,2019,9,Sunday,No,No,Weekend,2019-9-Sunday
20193173,2019,9,Sunday,No,No,Weekend,2019-9-Sunday
20192164,2019,9,Sunday,No,No,Weekend,2019-9-Sunday
20191115,2019,9,Thursday,No,No,Weekday,2019-9-Thursday
20192070,2019,9,Thursday,No,No,Weekday,2019-9-Thursday
20195080,2019,9,Thursday,No,No,Weekday,2019-9-Thursday
20195019,2019,9,Thursday,No,No,Weekday,2019-9-Thursday
20191276,2019,9,Thursday,No,No,Weekday,2019-9-Thursday
20193085,2019,9,Thursday,No,No,Weekday,2019-9-Thursday
20196005,2019,9,Thursday,No,No,Weekday,2019-9-Thursday
20191073,2019,9,Tuesday,No,No,Weekday,2019-9-Tuesday
20192142,2019,9,Tuesday,No,No,Weekday,2019-9-Tuesday
20193017,2019,9,Tuesday,No,No,Weekday,2019-9-Tuesday
20193080,2019,9,Tuesday,No,No,Weekday,2019-9-Tuesday
20198004,2019,9,Tuesday,No,No,Weekday,2019-9-Tuesday
20191098,2019,9,Tuesday,No,No,Weekday,2019-9-Tuesday
20195056,2019,9,Tuesday,No,No,Weekday,2019-9-Tuesday
20194085,2019,9,Tuesday,No,No,Weekday,2019-9-Tuesday
20193067,2019,9,Tuesday,No,No,Weekday,2019-9-Tuesday
20193074,2019,9,Tuesday,No,No,Weekday,2019-9-Tuesday
20192008,2019,9,Tuesday,No,No,Weekday,2019-9-Tuesday
20193105,2019,9,Tuesday,No,No,Weekday,2019-9-Tuesday
20191329,2019,9,Tuesday,No,No,Weekday,2019-9-Tuesday
20191016,2019,9,Tuesday,No,No,Weekday,2019-9-Tuesday
20193118,2019,9,Wednesday,No,No,Weekday,2019-9-Wednesday
20191015,2019,9,Wednesday,No,No,Weekday,2019-9-Wednesday
20192062,2019,9,Wednesday,No,No,Weekday,2019-9-Wednesday
20193049,2019,9,Wednesday,No,No,Weekday,2019-9-Wednesday
20195013,2019,9,Wednesday,No,No,Weekday,2019-9-Wednesday
20193078,2019,9,Wednesday,No,No,Weekday,2019-9-Wednesday
20192207,2019,9,Wednesday,No,No,Weekday,2019-9-Wednesday
20191168,2019,9,Wednesday,No,No,Weekday,2019-9-Wednesday
20191102,2019,9,Wednesday,No,No,Weekday,2019-9-Wednesday
20191279,2019,9,Wednesday,No,No,Weekday,2019-9-Wednesday
20195140,2019,9,Wednesday,No,No,Weekday,2019-9-Wednesday
20194096,2019,9,Wednesday,No,No,Weekday,2019-9-Wednesday
20192083,2019,8,Friday,No,No,Weekday,2019-8-Friday
20193116,2019,8,Friday,No,No,Weekday,2019-8-Friday
20193150,2019,8,Friday,No,No,Weekday,2019-8-Friday
20193186,2019,8,Friday,No,No,Weekday,2019-8-Friday
20193010,2019,8,Friday,No,No,Weekday,2019-8-Friday
20191246,2019,8,Friday,No,No,Weekday,2019-8-Friday
20192049,2019,8,Friday,No,No,Weekday,2019-8-Friday
20191093,2019,8,Friday,No,No,Weekday,2019-8-Friday
20193036,2019,8,Friday,No,No,Weekday,2019-8-Friday
20196019,2019,8,Friday,No,No,Weekday,2019-8-Friday
20194089,2019,8,Friday,No,No,Weekday,2019-8-Friday
20195070,2019,8,Friday,No,No,Weekday,2019-8-Friday
20193088,2019,8,Friday,No,No,Weekend,2019-8-Friday
20191163,2019,8,Friday,No,No,Weekend,2019-8-Friday
20191110,2019,8,Friday,No,No,Weekend,2019-8-Friday
20192144,2019,8,Friday,No,No,Weekday,2019-8-Friday
20193166,2019,8,Friday,No,No,Weekend,2019-8-Friday
20192138,2019,8,Friday,No,No,Weekday,2019-8-Friday
20193147,2019,8,Monday,No,No,Weekend,2019-8-Monday
20197019,2019,8,Monday,No,No,Weekday,2019-8-Monday
20193135,2019,8,Monday,No,No,Weekday,2019-8-Monday
20192209,2019,8,Monday,No,No,Weekend,2019-8-Monday
20192031,2019,8,Monday,No,No,Weekend,2019-8-Monday
20193126,2019,8,Monday,No,No,Weekday,2019-8-Monday
20193021,2019,8,Monday,No,No,Weekday,2019-8-Monday
20192053,2019,8,Monday,No,No,Weekend,2019-8-Monday
20192156,2019,8,Monday,No,No,Weekend,2019-8-Monday
20191309,2019,8,Monday,No,No,Weekday,2019-8-Monday
20194065,2019,8,Monday,No,No,Weekday,2019-8-Monday
20195097,2019,8,Monday,No,No,Weekday,2019-8-Monday
20191293,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20191216,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20195127,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20191326,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20191254,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20192011,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20191189,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20193008,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20191111,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20194018,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20193024,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20193016,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20195086,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20195144,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20191064,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20193152,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20191085,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20191186,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20193027,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20192014,2019,8,Saturday,No,No,Weekend,2019-8-Saturday
20196001,2019,8,Sunday,No,No,Weekend,2019-8-Sunday
20193072,2019,8,Sunday,No,No,Weekend,2019-8-Sunday
20191149,2019,8,Sunday,No,No,Weekend,2019-8-Sunday
20192056,2019,8,Sunday,No,No,Weekend,2019-8-Sunday
20195147,2019,8,Sunday,No,No,Weekend,2019-8-Sunday
20193084,2019,8,Sunday,No,No,Weekend,2019-8-Sunday
20193001,2019,8,Sunday,No,No,Weekend,2019-8-Sunday
20191114,2019,8,Sunday,No,No,Weekend,2019-8-Sunday
20191156,2019,8,Sunday,No,No,Weekend,2019-8-Sunday
20195125,2019,8,Thursday,No,No,Weekday,2019-8-Thursday
20191090,2019,8,Thursday,No,No,Weekday,2019-8-Thursday
20195094,2019,8,Thursday,No,No,Weekday,2019-8-Thursday
20191206,2019,8,Thursday,No,No,Weekday,2019-8-Thursday
20191029,2019,8,Thursday,No,No,Weekday,2019-8-Thursday
20194054,2019,8,Thursday,No,No,Weekday,2019-8-Thursday
20194047,2019,8,Thursday,No,No,Weekday,2019-8-Thursday
20194101,2019,8,Thursday,No,No,Weekday,2019-8-Thursday
20191164,2019,8,Thursday,No,No,Weekday,2019-8-Thursday
20191269,2019,8,Thursday,No,No,Weekday,2019-8-Thursday
20193162,2019,8,Thursday,No,No,Weekday,2019-8-Thursday
20192150,2019,8,Thursday,No,No,Weekday,2019-8-Thursday
20193142,2019,8,Thursday,No,No,Weekday,2019-8-Thursday
20191034,2019,8,Thursday,No,No,Weekday,2019-8-Thursday
20192128,2019,8,Thursday,No,No,Weekday,2019-8-Thursday
20197008,2019,8,Tuesday,No,No,Weekday,2019-8-Tuesday
20191097,2019,8,Tuesday,No,No,Weekday,2019-8-Tuesday
20191244,2019,8,Tuesday,No,No,Weekday,2019-8-Tuesday
20191228,2019,8,Tuesday,No,No,Weekday,2019-8-Tuesday
20194083,2019,8,Tuesday,No,No,Weekday,2019-8-Tuesday
20195092,2019,8,Tuesday,No,No,Weekday,2019-8-Tuesday
20191311,2019,8,Tuesday,No,No,Weekday,2019-8-Tuesday
20193025,2019,8,Tuesday,No,No,Weekday,2019-8-Tuesday
20195003,2019,8,Tuesday,No,No,Weekday,2019-8-Tuesday
20195059,2019,8,Tuesday,No,No,Weekday,2019-8-Tuesday
20191268,2019,8,Tuesday,No,No,Weekday,2019-8-Tuesday
20191278,2019,8,Wednesday,No,No,Weekday,2019-8-Wednesday
20193022,2019,8,Wednesday,No,No,Weekday,2019-8-Wednesday
20195112,2019,8,Wednesday,No,No,Weekday,2019-8-Wednesday
20195042,2019,8,Wednesday,No,No,Weekday,2019-8-Wednesday
20191320,2019,8,Wednesday,No,No,Weekday,2019-8-Wednesday
20195037,2019,8,Wednesday,No,No,Weekday,2019-8-Wednesday
20192090,2019,8,Wednesday,No,No,Weekday,2019-8-Wednesday
20191070,2019,7,Friday,No,No,Weekday,2019-7-Friday
20197001,2019,7,Friday,No,No,Weekday,2019-7-Friday
20191095,2019,7,Friday,No,No,Weekday,2019-7-Friday
20193106,2019,7,Friday,No,No,Weekday,2019-7-Friday
20193028,2019,7,Friday,No,No,Weekday,2019-7-Friday
20196017,2019,7,Friday,No,No,Weekday,2019-7-Friday
20192022,2019,7,Friday,No,No,Weekday,2019-7-Friday
20192121,2019,7,Friday,No,No,Weekday,2019-7-Friday
20193039,2019,7,Friday,No,No,Weekend,2019-7-Friday
20193076,2019,7,Friday,No,No,Weekend,2019-7-Friday
20195150,2019,7,Friday,No,No,Weekend,2019-7-Friday
20192071,2019,7,Monday,No,No,Weekend,2019-7-Monday
20191302,2019,7,Monday,No,No,Weekend,2019-7-Monday
20196006,2019,7,Monday,No,No,Weekday,2019-7-Monday
20191165,2019,7,Monday,No,No,Weekday,2019-7-Monday
20194106,2019,7,Monday,No,No,Weekday,2019-7-Monday
20195031,2019,7,Monday,No,No,Weekday,2019-7-Monday
20193018,2019,7,Monday,No,No,Weekday,2019-7-Monday
20194039,2019,7,Monday,No,No,Weekday,2019-7-Monday
20191160,2019,7,Monday,No,No,Weekday,2019-7-Monday
20192074,2019,7,Monday,No,No,Weekend,2019-7-Monday
20193136,2019,7,Monday,No,No,Weekday,2019-7-Monday
20191301,2019,7,Monday,No,No,Weekday,2019-7-Monday
20192244,2019,7,Monday,No,No,Weekend,2019-7-Monday
20191124,2019,7,Monday,No,No,Weekday,2019-7-Monday
20191058,2019,7,Monday,No,No,Weekday,2019-7-Monday
20194021,2019,7,Saturday,No,No,Weekend,2019-7-Saturday
20192064,2019,7,Saturday,No,No,Weekend,2019-7-Saturday
20195108,2019,7,Saturday,No,No,Weekend,2019-7-Saturday
20193034,2019,7,Saturday,No,No,Weekend,2019-7-Saturday
20191086,2019,7,Saturday,No,No,Weekend,2019-7-Saturday
20196013,2019,7,Saturday,No,No,Weekend,2019-7-Saturday
20194015,2019,7,Saturday,No,No,Weekend,2019-7-Saturday
20193155,2019,7,Saturday,No,No,Weekend,2019-7-Saturday
20194012,2019,7,Saturday,No,No,Weekend,2019-7-Saturday
20192210,2019,7,Saturday,No,No,Weekend,2019-7-Saturday
20192154,2019,7,Saturday,No,No,Weekend,2019-7-Saturday
20191083,2019,7,Saturday,No,No,Weekend,2019-7-Saturday
20193189,2019,7,Saturday,No,No,Weekend,2019-7-Saturday
20192063,2019,7,Saturday,No,No,Weekend,2019-7-Saturday
20191317,2019,7,Saturday,No,No,Weekend,2019-7-Saturday
20193163,2019,7,Sunday,No,No,Weekend,2019-7-Sunday
20191144,2019,7,Sunday,No,No,Weekend,2019-7-Sunday
20195068,2019,7,Sunday,No,No,Weekend,2019-7-Sunday
20193164,2019,7,Sunday,No,No,Weekend,2019-7-Sunday
20191327,2019,7,Sunday,No,No,Weekend,2019-7-Sunday
20193092,2019,7,Sunday,No,No,Weekend,2019-7-Sunday
20191272,2019,7,Sunday,No,No,Weekend,2019-7-Sunday
20191310,2019,7,Sunday,No,No,Weekend,2019-7-Sunday
20192092,2019,7,Sunday,No,No,Weekend,2019-7-Sunday
20191081,2019,7,Sunday,No,No,Weekend,2019-7-Sunday
20191143,2019,7,Sunday,No,No,Weekend,2019-7-Sunday
20192030,2019,7,Thursday,No,No,Weekday,2019-7-Thursday
20192089,2019,7,Thursday,No,No,Weekday,2019-7-Thursday
20192034,2019,7,Thursday,No,No,Weekday,2019-7-Thursday
20193070,2019,7,Thursday,No,No,Weekday,2019-7-Thursday
20193044,2019,7,Thursday,No,No,Weekday,2019-7-Thursday
20193169,2019,7,Thursday,No,No,Weekday,2019-7-Thursday
20197015,2019,7,Thursday,No,No,Weekday,2019-7-Thursday
20195020,2019,7,Thursday,No,No,Weekday,2019-7-Thursday
20191131,2019,7,Thursday,No,No,Weekday,2019-7-Thursday
20191255,2019,7,Thursday,No,No,Weekday,2019-7-Thursday
20195039,2019,7,Tuesday,No,No,Weekday,2019-7-Tuesday
20194064,2019,7,Tuesday,No,No,Weekday,2019-7-Tuesday
20195001,2019,7,Tuesday,No,No,Weekday,2019-7-Tuesday
20191009,2019,7,Tuesday,No,No,Weekday,2019-7-Tuesday
20195005,2019,7,Tuesday,No,No,Weekday,2019-7-Tuesday
20197026,2019,7,Tuesday,No,No,Weekday,2019-7-Tuesday
20197025,2019,7,Tuesday,No,No,Weekday,2019-7-Tuesday
20192054,2019,7,Tuesday,No,No,Weekday,2019-7-Tuesday
20191197,2019,7,Tuesday,No,No,Weekday,2019-7-Tuesday
20195101,2019,7,Tuesday,No,No,Weekday,2019-7-Tuesday
20194087,2019,7,Wednesday,No,No,Weekday,2019-7-Wednesday
20193043,2019,7,Wednesday,No,No,Weekday,2019-7-Wednesday
20192002,2019,7,Wednesday,No,No,Weekday,2019-7-Wednesday
20194034,2019,7,Wednesday,No,No,Weekday,2019-7-Wednesday
20192181,2019,7,Wednesday,No,No,Weekday,2019-7-Wednesday
20193143,2019,7,Wednesday,No,No,Weekday,2019-7-Wednesday
20195141,2019,7,Wednesday,No,No,Weekday,2019-7-Wednesday
20191013,2019,7,Wednesday,No,No,Weekday,2019-7-Wednesday
20195107,2019,6,Friday,No,No,Weekday,2019-6-Friday
20191137,2019,6,Friday,No,No,Weekday,2019-6-Friday
20194100,2019,6,Friday,No,No,Weekday,2019-6-Friday
20191218,2019,6,Friday,No,No,Weekday,2019-6-Friday
20192184,2019,6,Friday,No,No,Weekday,2019-6-Friday
20192188,2019,6,Friday,No,No,Weekday,2019-6-Friday
20191178,2019,6,Friday,No,No,Weekday,2019-6-Friday
20194052,2019,6,Friday,No,No,Weekday,2019-6-Friday
20191297,2019,6,Friday,No,No,Weekday,2019-6-Friday
20191146,2019,6,Friday,No,No,Weekday,2019-6-Friday
20191030,2019,6,Friday,No,No,Weekday,2019-6-Friday
20194107,2019,6,Friday,No,No,Weekend,2019-6-Friday
20196008,2019,6,Friday,No,No,Weekend,2019-6-Friday
20191184,2019,6,Monday,No,No,Weekend,2019-6-Monday
20191300,2019,6,Monday,No,No,Weekday,2019-6-Monday
20194006,2019,6,Monday,No,No,Weekday,2019-6-Monday
20195132,2019,6,Monday,No,No,Weekday,2019-6-Monday
20193101,2019,6,Monday,No,No,Weekday,2019-6-Monday
20194024,2019,6,Monday,No,No,Weekday,2019-6-Monday
20193125,2019,6,Monday,No,No,Weekday,2019-6-Monday
20195033,2019,6,Monday,No,No,Weekday,2019-6-Monday
20192204,2019,6,Monday,No,No,Weekend,2019-6-Monday
20192065,2019,6,Monday,No,No,Weekend,2019-6-Monday
20195117,2019,6,Saturday,No,No,Weekend,2019-6-Saturday
20195126,2019,6,Saturday,No,No,Weekend,2019-6-Saturday
20192231,2019,6,Saturday,No,No,Weekend,2019-6-Saturday
20195021,2019,6,Saturday,No,No,Weekend,2019-6-Saturday
20191298,2019,6,Saturday,No,No,Weekend,2019-6-Saturday
20192199,2019,6,Saturday,No,No,Weekend,2019-6-Saturday
20193030,2019,6,Saturday,No,No,Weekend,2019-6-Saturday
20195131,2019,6,Saturday,No,No,Weekend,2019-6-Saturday
20195058,2019,6,Saturday,No,No,Weekend,2019-6-Saturday
20195022,2019,6,Saturday,No,No,Weekend,2019-6-Saturday
20191051,2019,6,Saturday,No,No,Weekend,2019-6-Saturday
20191077,2019,6,Saturday,No,No,Weekend,2019-6-Saturday
20194060,2019,6,Saturday,No,No,Weekend,2019-6-Saturday
20192123,2019,6,Saturday,No,No,Weekend,2019-6-Saturday
20192006,2019,6,Saturday,No,No,Weekend,2019-6-Saturday
20194049,2019,6,Saturday,No,No,Weekend,2019-6-Saturday
20194088,2019,6,Saturday,No,No,Weekend,2019-6-Saturday
20192010,2019,6,Saturday,No,No,Weekend,2019-6-Saturday
20192243,2019,6,Sunday,No,No,Weekend,2019-6-Sunday
20191126,2019,6,Sunday,No,No,Weekend,2019-6-Sunday
20191280,2019,6,Sunday,No,No,Weekend,2019-6-Sunday
20193002,2019,6,Sunday,No,No,Weekend,2019-6-Sunday
20193057,2019,6,Sunday,No,No,Weekend,2019-6-Sunday
20192201,2019,6,Sunday,No,No,Weekend,2019-6-Sunday
20192115,2019,6,Sunday,No,No,Weekend,2019-6-Sunday
20193138,2019,6,Sunday,No,No,Weekend,2019-6-Sunday
20191208,2019,6,Sunday,No,No,Weekend,2019-6-Sunday
20195041,2019,6,Sunday,No,No,Weekend,2019-6-Sunday
20192111,2019,6,Sunday,No,No,Weekend,2019-6-Sunday
20191019,2019,6,Sunday,No,No,Weekend,2019-6-Sunday
20193172,2019,6,Sunday,No,No,Weekend,2019-6-Sunday
20193094,2019,6,Thursday,No,No,Weekday,2019-6-Thursday
20195148,2019,6,Thursday,No,No,Weekday,2019-6-Thursday
20195066,2019,6,Thursday,No,No,Weekday,2019-6-Thursday
20191205,2019,6,Thursday,No,No,Weekday,2019-6-Thursday
20193141,2019,6,Thursday,No,No,Weekday,2019-6-Thursday
20192075,2019,6,Thursday,No,No,Weekday,2019-6-Thursday
20192218,2019,6,Thursday,No,No,Weekday,2019-6-Thursday
20197014,2019,6,Thursday,No,No,Weekday,2019-6-Thursday
20192234,2019,6,Thursday,No,No,Weekday,2019-6-Thursday
20191243,2019,6,Thursday,No,No,Weekday,2019-6-Thursday
20191237,2019,6,Thursday,No,No,Weekday,2019-6-Thursday
20191082,2019,6,Thursday,No,No,Weekday,2019-6-Thursday
20193185,2019,6,Thursday,No,No,Weekday,2019-6-Thursday
20197017,2019,6,Thursday,No,No,Weekday,2019-6-Thursday
