crash_id,person_id
20242143,20242143_Motorcycle rider_Male_15_0_to_16
20241273,20241273_Pedestrian_Male_43_40_to_64
20242067,20242067_Motorcycle rider_Female_20_17_to_25
20242214,20242214_Driver_Male_64_40_to_64
20243238,20243238_Driver_Male_49_40_to_64
20242011,20242011_Pedestrian_Female_61_40_to_64
20241180,20241180_Motorcycle rider_Male_29_26_to_39
20241059,20241059_Passenger_Female_59_40_to_64
20241021,20241021_Driver_Male_90_75_or_older
20242254,20242254_Motorcycle rider_Male_40_40_to_64
20243256,20243256_Driver_Male_25_17_to_25
20241245,20241245_Driver_Male_60_40_to_64
20243126,20243126_Motorcycle rider_Male_54_40_to_64
20244082,20244082_Passenger_Female_63_40_to_64
20244082,20244082_Driver_Male_67_65_to_74
20241108,20241108_Pedestrian_Male_87_75_or_older
20242137,20242137_Motorcycle rider_Male_50_40_to_64
20241005,20241005_Motorcycle rider_Male_19_17_to_25
20241051,20241051_Driver_Male_19_17_to_25
20243128,20243128_Motorcycle rider_Male_33_26_to_39
20242109,20242109_Pedestrian_Female_40_40_to_64
20241116,20241116_Driver_Male_69_65_to_74
20243226,20243226_Motorcycle rider_Male_22_17_to_25
20242092,20242092_Motorcycle rider_Male_38_26_to_39
20242125,20242125_Motorcycle rider_Male_23_17_to_25
20244077,20244077_Motorcycle rider_Male_30_26_to_39
20242049,20242049_Pedestrian_Female_73_65_to_74
20243265,20243265_Driver_Male_42_40_to_64
20243122,20243122_Pedestrian_Female_43_40_to_64
20243151,20243151_Pedestrian_Male_44_40_to_64
20241283,20241283_Driver_Male_31_26_to_39
20242262,20242262_Motorcycle rider_Male_54_40_to_64
20242100,20242100_Motorcycle rider_Male_54_40_to_64
20242211,20242211_Motorcycle rider_Male_30_26_to_39
20241168,20241168_Passenger_Female_11_0_to_16
20241168,20241168_Passenger_Male_41_40_to_64
20241162,20241162_Driver_Female_68_65_to_74
20241162,20241162_Driver_Male_25_17_to_25
20241073,20241073_Pedestrian_Male_29_26_to_39
20243097,20243097_Passenger_Female_81_75_or_older
20243097,20243097_Driver_Male_54_40_to_64
20243097,20243097_Passenger_Male_84_75_or_older
20242182,20242182_Driver_Male_93_75_or_older
20243123,20243123_Driver_Female_84_75_or_older
20242044,20242044_Driver_Female_85_75_or_older
20241120,20241120_Driver_Male_61_40_to_64
20242266,20242266_Pedestrian_Male_18_17_to_25
20241048,20241048_Driver_Female_18_17_to_25
20243023,20243023_Passenger_Male_30_26_to_39
20243137,20243137_Driver_Male_65_65_to_74
20241200,20241200_Pedestrian_Female_76_75_or_older
20242151,20242151_Driver_Female_35_26_to_39
20242151,20242151_Driver_Male_20_17_to_25
20242223,20242223_Driver_Female_38_26_to_39
20241259,20241259_Driver_Male_75_75_or_older
20241264,20241264_Pedestrian_Male_74_65_to_74
20243086,20243086_Driver_Male_19_17_to_25
20242215,20242215_Driver_Female_89_75_or_older
20246012,20246012_Driver_Female_62_40_to_64
20244068,20244068_Motorcycle rider_Male_21_17_to_25
20241296,20241296_Motorcycle rider_Male_19_17_to_25
20241006,20241006_Motorcycle rider_Male_26_26_to_39
20241006,20241006_Motorcycle pillion passenger_Female_24_17_to_25
20241258,20241258_Pedestrian_Male_38_26_to_39
20241290,20241290_Passenger_Male_21_17_to_25
20241056,20241056_Driver_Male_30_26_to_39
20241290,20241290_Driver_Female_20_17_to_25
20242014,20242014_Driver_Male_21_17_to_25
20241251,20241251_Driver_Male_20_17_to_25
20243076,20243076_Driver_Female_32_26_to_39
20243162,20243162_Driver_Male_72_65_to_74
20242027,20242027_Driver_Female_79_75_or_older
20243029,20243029_Passenger_Female_24_17_to_25
20243029,20243029_Driver_Male_56_40_to_64
20242179,20242179_Driver_Female_84_75_or_older
20244080,20244080_Driver_Male_49_40_to_64
20242241,20242241_Motorcycle rider_Male_56_40_to_64
20244047,20244047_Driver_Male_19_17_to_25
20241041,20241041_Passenger_Male_22_17_to_25
20241165,20241165_Driver_Male_37_26_to_39
20242077,20242077_Driver_Male_65_65_to_74
20242078,20242078_Driver_Male_80_75_or_older
20242017,20242017_Driver_Female_56_40_to_64
20243223,20243223_Driver_Male_24_17_to_25
20241271,20241271_Passenger_Male_4_0_to_16
20242217,20242217_Motorcycle rider_Male_53_40_to_64
20242245,20242245_Driver_Male_45_40_to_64
20241170,20241170_Driver_Male_36_26_to_39
20242199,20242199_Driver_Male_74_65_to_74
20241177,20241177_Passenger_Female_32_26_to_39
20246015,20246015_Pedestrian_Male_12_0_to_16
20242165,20242165_Passenger_Female_16_0_to_16
20241011,20241011_Pedestrian_Male_76_75_or_older
20243260,20243260_Driver_Male_78_75_or_older
20243260,20243260_Passenger_Female_76_75_or_older
20243260,20243260_Passenger_Female_74_65_to_74
20241083,20241083_Driver_Male_96_75_or_older
20241083,20241083_Driver_Male_27_26_to_39
20246006,20246006_Driver_Male_61_40_to_64
20244058,20244058_Pedal cyclist_Male_76_75_or_older
20243218,20243218_Driver_Female_22_17_to_25
20241089,20241089_Pedal cyclist_Male_70_65_to_74
20243146,20243146_Driver_Male_41_40_to_64
20241295,20241295_Motorcycle rider_Male_29_26_to_39
20243264,20243264_Passenger_Female_28_26_to_39
20241136,20241136_Passenger_Female_82_75_or_older
20241281,20241281_Driver_Male_38_26_to_39
20241136,20241136_Driver_Male_83_75_or_older
20241076,20241076_Driver_Female_73_65_to_74
20244073,20244073_Driver_Male_94_75_or_older
20242094,20242094_Driver_Male_25_17_to_25
20241058,20241058_Driver_Male_23_17_to_25
20241019,20241019_Motorcycle rider_Male_30_26_to_39
20241275,20241275_Driver_Male_21_17_to_25
20243222,20243222_Motorcycle rider_Male_69_65_to_74
20241065,20241065_Driver_Male_32_26_to_39
20243094,20243094_Passenger_Female_91_75_or_older
20243145,20243145_Driver_Female_77_75_or_older
20241305,20241305_Pedal cyclist_Male_31_26_to_39
20242146,20242146_Motorcycle rider_Male_18_17_to_25
20242146,20242146_Driver_Male_60_40_to_64
20241231,20241231_Driver_Male_21_17_to_25
20241145,20241145_Passenger_Male_19_17_to_25
20241228,20241228_Driver_Male_34_26_to_39
20243030,20243030_Passenger_Female_43_40_to_64
20243034,20243034_Driver_Male_32_26_to_39
20242058,20242058_Pedestrian_Male_59_40_to_64
20241085,20241085_Pedestrian_Female_30_26_to_39
20243091,20243091_Motorcycle rider_Male_72_65_to_74
20243184,20243184_Driver_Female_76_75_or_older
20242104,20242104_Motorcycle rider_Male_58_40_to_64
20248004,20248004_Motorcycle rider_Male_46_40_to_64
20242101,20242101_Motorcycle rider_Female_67_65_to_74
20243195,20243195_Driver_Male_57_40_to_64
20243055,20243055_Driver_Female_66_65_to_74
20241212,20241212_Driver_Male_25_17_to_25
20241241,20241241_Motorcycle rider_Male_38_26_to_39
20243071,20243071_Motorcycle rider_Male_19_17_to_25
20241171,20241171_Driver_Female_51_40_to_64
20243193,20243193_Passenger_Female_41_40_to_64
20243193,20243193_Passenger_Male_25_17_to_25
20244011,20244011_Driver_Male_25_17_to_25
20244011,20244011_Driver_Male_77_75_or_older
20244011,20244011_Passenger_Male_45_40_to_64
20242225,20242225_Driver_Male_32_26_to_39
20242160,20242160_Driver_Female_49_40_to_64
20241183,20241183_Driver_Male_56_40_to_64
20241025,20241025_Driver_Male_41_40_to_64
20241079,20241079_Motorcycle pillion passenger_Female_15_0_to_16
20241079,20241079_Motorcycle rider_Male_54_40_to_64
20246010,20246010_Driver_Male_66_65_to_74
20242235,20242235_Passenger_Female_24_17_to_25
20242113,20242113_Driver_Male_77_75_or_older
20242025,20242025_Driver_Male_62_40_to_64
20241148,20241148_Pedestrian_Female_78_75_or_older
20241262,20241262_Pedestrian_Male_66_65_to_74
20241172,20241172_Driver_Male_43_40_to_64
20242192,20242192_Driver_Male_80_75_or_older
20241014,20241014_Driver_Male_58_40_to_64
20242191,20242191_Passenger_Male_87_75_or_older
20243189,20243189_Driver_Female_70_65_to_74
20244033,20244033_Pedestrian_Male_26_26_to_39
20241206,20241206_Driver_Male_29_26_to_39
20243069,20243069_Motorcycle rider_Male_19_17_to_25
20243188,20243188_Motorcycle rider_Male_28_26_to_39
20241130,20241130_Passenger_Male_68_65_to_74
20241178,20241178_Driver_Male_86_75_or_older
20241178,20241178_Passenger_Female_75_75_or_older
20248011,20248011_Passenger_Male_15_0_to_16
20241043,20241043_Driver_Male_67_65_to_74
20244054,20244054_Driver_Male_91_75_or_older
20243032,20243032_Motorcycle rider_Male_40_40_to_64
20244015,20244015_Driver_Male_79_75_or_older
20243112,20243112_Driver_Female_70_65_to_74
20243253,20243253_Driver_Male_71_65_to_74
20246028,20246028_Passenger_Male_3_0_to_16
20242244,20242244_Driver_Male_24_17_to_25
20244006,20244006_Pedestrian_Female_45_40_to_64
20241154,20241154_Driver_Male_56_40_to_64
20241146,20241146_Motorcycle rider_Male_49_40_to_64
20242009,20242009_Driver_Female_27_26_to_39
20241217,20241217_Driver_Male_77_75_or_older
20242030,20242030_Driver_Male_56_40_to_64
20243025,20243025_Driver_Male_83_75_or_older
20242168,20242168_Driver_Male_74_65_to_74
20246021,20246021_Passenger_Female_21_17_to_25
20241238,20241238_Driver_Male_76_75_or_older
20241158,20241158_Pedestrian_Female_29_26_to_39
20243228,20243228_Pedestrian_Female_18_17_to_25
20242210,20242210_Passenger_Female_21_17_to_25
20242253,20242253_Motorcycle rider_Male_59_40_to_64
20242256,20242256_Pedestrian_Male_76_75_or_older
20241289,20241289_Driver_Male_54_40_to_64
20243045,20243045_Driver_Male_50_40_to_64
20243045,20243045_Driver_Male_62_40_to_64
20243045,20243045_Driver_Male_53_40_to_64
20242028,20242028_Driver_Female_20_17_to_25
20243054,20243054_Pedestrian_Male_21_17_to_25
20241187,20241187_Motorcycle rider_Male_21_17_to_25
20246007,20246007_Driver_Male_59_40_to_64
20241126,20241126_Pedal cyclist_Male_66_65_to_74
20244049,20244049_Driver_Male_62_40_to_64
20242021,20242021_Motorcycle rider_Male_35_26_to_39
20242045,20242045_Pedal cyclist_Male_15_0_to_16
20243101,20243101_Motorcycle rider_Male_25_17_to_25
20242206,20242206_Passenger_Female_57_40_to_64
20242117,20242117_Driver_Male_32_26_to_39
20241226,20241226_Motorcycle rider_Male_58_40_to_64
20242079,20242079_Driver_Male_54_40_to_64
20241156,20241156_Driver_Male_30_26_to_39
20243093,20243093_Motorcycle rider_Male_34_26_to_39
20243125,20243125_Motorcycle rider_Female_34_26_to_39
20243134,20243134_Pedestrian_Female_83_75_or_older
20242239,20242239_Driver_Female_55_40_to_64
20241232,20241232_Passenger_Male_17_17_to_25
20241061,20241061_Pedestrian_Male_28_26_to_39
20244056,20244056_Motorcycle rider_Male_73_65_to_74
20242039,20242039_Driver_Male_67_65_to_74
20241182,20241182_Motorcycle rider_Male_57_40_to_64
20241044,20241044_Passenger_Female_24_17_to_25
20242131,20242131_Motorcycle rider_Male_43_40_to_64
20244031,20244031_Driver_Male_62_40_to_64
20244031,20244031_Passenger_Female_54_40_to_64
20242059,20242059_Motorcycle rider_Male_32_26_to_39
20242033,20242033_Motorcycle rider_Male_20_17_to_25
20241207,20241207_Pedestrian_Male_35_26_to_39
20243033,20243033_Driver_Female_39_26_to_39
20242159,20242159_Driver_Male_45_40_to_64
20243177,20243177_Driver_Male_29_26_to_39
20243241,20243241_Motorcycle rider_Male_49_40_to_64
20243132,20243132_Pedestrian_Male_72_65_to_74
20243159,20243159_Pedestrian_Male_42_40_to_64
20242072,20242072_Pedestrian_Female_76_75_or_older
20243028,20243028_Motorcycle rider_Male_68_65_to_74
20243105,20243105_Motorcycle rider_Male_77_75_or_older
20242258,20242258_Driver_Female_69_65_to_74
20241007,20241007_Driver_Male_84_75_or_older
20241227,20241227_Motorcycle rider_Male_20_17_to_25
20243130,20243130_Passenger_Male_84_75_or_older
20242065,20242065_Driver_Male_70_65_to_74
20243259,20243259_Motorcycle rider_Female_41_40_to_64
20244052,20244052_Driver_Male_56_40_to_64
20242247,20242247_Driver_Male_20_17_to_25
20242247,20242247_Passenger_Female_20_17_to_25
20241093,20241093_Pedestrian_Male_17_17_to_25
20241276,20241276_Pedestrian_Male_80_75_or_older
20242208,20242208_Driver_Male_21_17_to_25
20241157,20241157_Driver_Male_34_26_to_39
20244065,20244065_Driver_Male_19_17_to_25
20242054,20242054_Pedal cyclist_Male_49_40_to_64
20242221,20242221_Driver_Male_53_40_to_64
20242197,20242197_Driver_Female_33_26_to_39
20241075,20241075_Driver_Male_62_40_to_64
20241279,20241279_Pedestrian_Male_31_26_to_39
20243095,20243095_Pedestrian_Male_73_65_to_74
20243272,20243272_Driver_Male_21_17_to_25
20243027,20243027_Pedestrian_Male_20_17_to_25
20248001,20248001_Pedal cyclist_Female_36_26_to_39
20242228,20242228_Pedestrian_Male_51_40_to_64
20242105,20242105_Driver_Male_42_40_to_64
20241069,20241069_Pedestrian_Male_64_40_to_64
20244074,20244074_Passenger_Female_23_17_to_25
20244074,20244074_Passenger_Female_19_17_to_25
20244008,20244008_Driver_Male_73_65_to_74
20243100,20243100_Driver_Male_19_17_to_25
20241122,20241122_Motorcycle rider_Male_42_40_to_64
20244064,20244064_Pedestrian_Male_87_75_or_older
20243138,20243138_Motorcycle rider_Male_60_40_to_64
20241141,20241141_Driver_Male_91_75_or_older
20241244,20241244_Passenger_Male_43_40_to_64
20242236,20242236_Driver_Female_47_40_to_64
20242195,20242195_Pedestrian_Male_62_40_to_64
20242010,20242010_Pedestrian_Male_12_0_to_16
20242205,20242205_Driver_Male_82_75_or_older
20244002,20244002_Motorcycle rider_Male_18_17_to_25
20242041,20242041_Motorcycle rider_Male_19_17_to_25
20242084,20242084_Passenger_Female_47_40_to_64
20243230,20243230_Driver_Male_29_26_to_39
20241114,20241114_Motorcycle rider_Male_27_26_to_39
20243068,20243068_Passenger_Female_70_65_to_74
20243099,20243099_Driver_Female_40_40_to_64
20242145,20242145_Pedal cyclist_Male_76_75_or_older
20243062,20243062_Driver_Male_69_65_to_74
20244048,20244048_Motorcycle rider_Male_20_17_to_25
20241112,20241112_Driver_Female_31_26_to_39
20243047,20243047_Driver_Male_83_75_or_older
20242198,20242198_Driver_Male_19_17_to_25
20243202,20243202_Passenger_Female_34_26_to_39
20243202,20243202_Driver_Male_32_26_to_39
20244029,20244029_Pedal cyclist_Female_30_26_to_39
20241185,20241185_Passenger_Male_42_40_to_64
20241185,20241185_Driver_Male_36_26_to_39
20241185,20241185_Passenger_Male_50_40_to_64
20241185,20241185_Passenger_Female_24_17_to_25
20242153,20242153_Motorcycle rider_Male_37_26_to_39
20243257,20243257_Driver_Male_28_26_to_39
20243149,20243149_Pedal cyclist_Male_58_40_to_64
20242202,20242202_Motorcycle rider_Male_54_40_to_64
20243245,20243245_Motorcycle rider_Male_46_40_to_64
20244004,20244004_Motorcycle rider_Male_56_40_to_64
20241123,20241123_Motorcycle rider_Male_61_40_to_64
20242222,20242222_Motorcycle rider_Male_78_75_or_older
20242248,20242248_Motorcycle rider_Female_53_40_to_64
20241213,20241213_Driver_Male_27_26_to_39
20241213,20241213_Passenger_Female_27_26_to_39
20241213,20241213_Driver_Male_41_40_to_64
20242220,20242220_Motorcycle rider_Male_19_17_to_25
20242047,20242047_Pedestrian_Male_27_26_to_39
20243270,20243270_Driver_Male_48_40_to_64
20241121,20241121_Driver_Male_32_26_to_39
20243016,20243016_Motorcycle rider_Male_63_40_to_64
20241038,20241038_Driver_Male_66_65_to_74
20243200,20243200_Motorcycle rider_Male_32_26_to_39
20243039,20243039_Motorcycle rider_Male_69_65_to_74
20242246,20242246_Pedestrian_Female_93_75_or_older
20242063,20242063_Passenger_Male_30_26_to_39
20243180,20243180_Motorcycle rider_Male_72_65_to_74
20241297,20241297_Motorcycle rider_Male_48_40_to_64
20243059,20243059_Motorcycle rider_Male_42_40_to_64
20242242,20242242_Driver_Male_51_40_to_64
20242091,20242091_Motorcycle rider_Male_27_26_to_39
20243077,20243077_Driver_Female_28_26_to_39
20244038,20244038_Driver_Female_72_65_to_74
20243136,20243136_Motorcycle rider_Male_20_17_to_25
20243211,20243211_Motorcycle rider_Male_61_40_to_64
20241270,20241270_Driver_Male_43_40_to_64
20241225,20241225_Passenger_Female_16_0_to_16
20241084,20241084_Driver_Female_39_26_to_39
20243050,20243050_Motorcycle rider_Male_37_26_to_39
20243216,20243216_Motorcycle rider_Male_31_26_to_39
20242190,20242190_Pedestrian_Female_55_40_to_64
20243115,20243115_Driver_Male_51_40_to_64
20242116,20242116_Driver_Female_42_40_to_64
20241129,20241129_Driver_Male_29_26_to_39
20244076,20244076_Driver_Male_36_26_to_39
20243141,20243141_Motorcycle rider_Male_35_26_to_39
20241095,20241095_Passenger_Female_15_0_to_16
20242082,20242082_Driver_Male_64_40_to_64
20241090,20241090_Motorcycle rider_Male_38_26_to_39
20241113,20241113_Driver_Male_54_40_to_64
20243258,20243258_Pedestrian_Female_3_0_to_16
20244053,20244053_Driver_Female_32_26_to_39
20241064,20241064_Driver_Male_17_17_to_25
20243175,20243175_Driver_Female_21_17_to_25
20243183,20243183_Driver_Male_38_26_to_39
20241049,20241049_Motorcycle rider_Male_24_17_to_25
20241242,20241242_Driver_Female_47_40_to_64
20241144,20241144_Driver_Male_55_40_to_64
20243262,20243262_Passenger_Male_58_40_to_64
20241001,20241001_Driver_Female_56_40_to_64
20242231,20242231_Passenger_Male_9_0_to_16
20241018,20241018_Motorcycle rider_Male_23_17_to_25
20241105,20241105_Pedestrian_Female_1_0_to_16
20241282,20241282_Driver_Male_26_26_to_39
20243204,20243204_Passenger_Female_79_75_or_older
20243224,20243224_Pedestrian_Male_32_26_to_39
20243179,20243179_Motorcycle rider_Male_19_17_to_25
20241192,20241192_Pedestrian_Male_30_26_to_39
20241026,20241026_Driver_Male_46_40_to_64
20241067,20241067_Driver_Male_76_75_or_older
20242001,20242001_Driver_Male_31_26_to_39
20243013,20243013_Driver_Male_29_26_to_39
20241191,20241191_Passenger_Female_50_40_to_64
20241191,20241191_Driver_Male_71_65_to_74
20242031,20242031_Motorcycle rider_Male_41_40_to_64
20241117,20241117_Passenger_Male_17_17_to_25
20246020,20246020_Pedestrian_Male_16_0_to_16
20241012,20241012_Passenger_Female_81_75_or_older
20242263,20242263_Motorcycle rider_Male_59_40_to_64
20242038,20242038_Motorcycle rider_Male_30_26_to_39
20246005,20246005_Driver_Male_32_26_to_39
20244030,20244030_Driver_Male_21_17_to_25
20242061,20242061_Passenger_Female_90_75_or_older
20244036,20244036_Driver_Male_29_26_to_39
20242134,20242134_Pedestrian_Female_63_40_to_64
20243060,20243060_Driver_Female_51_40_to_64
20242002,20242002_Passenger_Female_26_26_to_39
20242002,20242002_Passenger_Male_11_0_to_16
20243057,20243057_Motorcycle rider_Male_20_17_to_25
20243166,20243166_Driver_Female_19_17_to_25
20242203,20242203_Driver_Female_70_65_to_74
20243196,20243196_Driver_Male_33_26_to_39
20241214,20241214_Motorcycle pillion passenger_Female_23_17_to_25
20242083,20242083_Driver_Male_41_40_to_64
20241272,20241272_Motorcycle rider_Male_38_26_to_39
20241104,20241104_Motorcycle rider_Male_66_65_to_74
20243182,20243182_Motorcycle rider_Male_37_26_to_39
20242180,20242180_Driver_Male_52_40_to_64
20242126,20242126_Pedestrian_Female_69_65_to_74
20241023,20241023_Driver_Male_22_17_to_25
20241023,20241023_Driver_Male_61_40_to_64
20243065,20243065_Pedestrian_Male_80_75_or_older
20243083,20243083_Motorcycle rider_Male_52_40_to_64
20244070,20244070_Driver_Male_83_75_or_older
20243048,20243048_Driver_Male_62_40_to_64
20241280,20241280_Driver_Female_65_65_to_74
20242118,20242118_Passenger_Male_43_40_to_64
20242118,20242118_Driver_Male_37_26_to_39
20241193,20241193_Driver_Male_54_40_to_64
20242150,20242150_Driver_Male_88_75_or_older
20241239,20241239_Driver_Female_80_75_or_older
20242111,20242111_Driver_Male_88_75_or_older
20243255,20243255_Driver_Male_29_26_to_39
20241033,20241033_Driver_Male_20_17_to_25
20241288,20241288_Driver_Male_74_65_to_74
20243012,20243012_Pedal cyclist_Male_64_40_to_64
20241164,20241164_Driver_Female_90_75_or_older
20243250,20243250_Driver_Male_87_75_or_older
20242076,20242076_Pedestrian_Male_91_75_or_older
20241099,20241099_Pedestrian_Male_65_65_to_74
20243052,20243052_Motorcycle rider_Male_27_26_to_39
