crash_id,speed_limit
20151273,80
20151246,100
20152047,40
20154070,50
20151057,50
20155123,60
20152196,50
20152188,100
20151121,100
20151242,60
20152219,60
20152039,60
20154045,40
20151058,80
20156027,100
20154052,60
20151072,60
20151194,50
20151114,60
20151099,80
20152208,80
20157042,110
20151014,70
20152186,100
20154008,60
20151232,100
20152221,100
20152205,100
20155049,90
20155079,80
20152141,100
20154078,100
20154039,80
20151193,100
20151067,60
20154004,110
20151209,100
20151276,100
20152135,50
20151092,110
20151319,80
20151085,50
20152200,40
20152118,100
20152177,100
20151134,100
20151149,50
20151029,60
20151084,100
20155100,70
20151247,80
20151289,100
20155089,110
20154064,110
20151256,100
20155115,70
20152228,100
20156018,40
20152094,70
20152189,100
20151070,60
20158012,60
20151088,80
20151239,60
20154048,110
20155066,110
20152024,60
20155082,110
20151167,110
20151306,110
20151300,50
20152143,100
20151303,50
20151184,110
20155055,110
20155098,100
20154038,110
20152035,60
20152178,50
20151110,100
20156004,100
20152077,100
20152166,50
20151168,100
20152140,100
20151267,100
20151015,80
20155023,50
20154072,50
20145101,90
20145066,110
20145010,50
20144066,50
20144092,110
20144052,100
20144084,80
20144078,110
20144039,110
20144009,60
20145117,100
20145024,60
20145041,110
20145099,110
20144071,110
20144043,100
20146014,110
20145048,50
20145141,110
20146013,60
20145131,50
20144057,100
20145158,110
20144075,50
20144033,60
20144093,100
20144030,110
20144003,110
20145002,100
20145138,80
20145088,110
20144010,50
20145089,70
20145111,110
20144095,60
20146006,80
20144082,110
20144086,100
20145068,80
20145016,110
20146012,50
20145029,60
20145049,60
20145023,50
20146005,80
20145100,110
20145096,90
20145017,60
20145057,110
20146002,100
20145027,60
20144087,100
20144035,60
20145001,80
20144094,70
20144002,110
20145026,60
20145166,110
20145037,60
20145063,110
20145167,70
20145129,110
20145094,110
20145123,110
20144073,50
20145124,100
20146021,50
20145054,60
20146018,50
20144056,100
20144036,20
20145040,60
20145157,110
20145060,110
20145151,70
20145036,60
20144005,110
20144074,100
20145042,90
20145139,110
20144096,60
20144048,100
20145032,110
20146026,110
20145126,60
20145019,110
20144006,100
20144070,100
20145116,60
20144017,100
20144090,100
20145137,100
20145047,100
20146010,110
20145015,70
20144061,110
20144076,100
20145109,80
20145059,80
20145154,50
20145130,70
20145065,60
20145006,110
20144050,100
20144085,60
20145039,40
20144027,60
20144063,100
20145097,110
20144080,60
20144021,60
20144001,80
20145171,70
20145172,110
20145120,110
20144012,110
20145022,50
20145102,110
20144049,100
20145067,90
20144091,60
20145045,110
20146017,100
20145140,70
20145098,110
20144072,90
20145095,60
20145112,70
20145077,80
20144069,110
20145074,60
20144014,110
20146027,80
20145128,110
20144051,110
20144031,110
20145119,70
20146023,100
20144068,100
20145018,70
20145132,90
20145147,50
20145106,110
20145011,90
20145163,70
20145078,100
20145103,110
20144025,60
20144004,50
20144067,60
20146025,110
20144044,80
20145081,60
20145087,110
20144059,100
20145090,110
20145028,110
20144046,60
20145061,60
20145080,110
20145056,60
20146030,100
20144028,100
20145159,110
20145014,50
20145038,70
20144018,110
20145127,60
20145156,50
20144060,100
20145031,110
20144058,110
20145076,50
20145033,60
20145003,60
20144023,60
20145044,70
20145062,60
20144029,100
20144053,100
20144041,110
20144026,100
20145051,90
20144011,60
20145071,100
20145165,70
20146008,50
20145007,110
20146001,60
20146029,100
20145121,40
20145136,80
20144020,60
20146020,100
20146019,100
20146031,50
20145135,110
20145008,50
20144042,60
20144038,100
20145133,100
20145004,60
20145084,80
20145050,110
20146007,100
20145034,50
20144034,110
20145160,110
20145115,110
20144040,110
20145043,110
20144055,60
20145073,80
20144008,60
20145152,80
20145145,100
20145114,80
20144015,100
20144037,110
20144065,60
20145030,110
20145110,110
20145162,50
20145146,60
20144047,100
20145125,90
20146009,100
20144077,100
20144062,60
20145142,100
20146022,110
20145046,70
20145153,110
20144016,60
20145012,110
20145079,60
20144081,110
20145005,110
20145149,50
20145013,90
20144054,100
20146011,110
20144045,100
20145070,110
20145083,90
20144064,80
20144024,60
20145035,110
20144088,90
20145075,70
20145168,110
20145058,70
20145144,110
20145173,80
20144032,110
20145104,110
20144083,110
20144019,100
20145148,60
20145053,80
20144022,50
20146015,80
20144013,60
20145020,110
20144089,100
20145118,70
20146016,100
20144079,110
20145055,80
20144007,50
20145072,110
20145108,100
