crashID,crashType,articulatedTruckInvolvement,busInvolvement,heavyRigidTruckInvolvement,vehicleID
20191104,Multiple,No,No,Yes,V6048
20191104,Multiple,No,No,Yes,V6049
20195133,Single,No,No,No,V6050
20196025,Single,No,No,No,V6051
20191135,Single,Yes,No,No,V6052
20195012,Single,No,No,No,V6053
20195152,Single,No,No,No,V6054
20191067,Single,No,No,No,V6055
20192134,Single,No,No,No,V6056
20193193,Single,No,No,Yes,V6057
20193140,Single,No,No,No,V6058
20192051,Single,No,No,No,V6059
20197011,Single,No,No,No,V6060
20192093,Single,No,No,Yes,V6061
20191145,Single,No,Yes,No,V6062
20192146,Single,No,No,No,V6063
20194099,Single,No,No,No,V6064
20191155,Single,No,No,No,V6065
20192196,Single,No,No,No,V6066
20195151,Single,No,No,No,V6067
20192046,Single,No,No,No,V6068
20192159,Single,No,No,Yes,V6069
20192221,Single,No,No,No,V6070
20193041,Single,No,No,No,V6071
20191123,Single,No,No,Yes,V6072
20195065,Single,No,No,No,V6073
20192017,Single,No,No,No,V6074
20192135,Single,No,No,No,V6075
20192018,Single,Yes,No,No,V6076
20191258,Single,No,No,No,V6077
20191106,Single,No,No,No,V6078
20191050,Single,No,No,No,V6079
20193081,Single,Yes,No,No,V6080
20191037,Single,No,No,No,V6081
20191107,Single,No,No,No,V6082
20191290,Single,No,No,No,V6083
20192185,Single,No,No,No,V6084
20193156,Single,No,No,No,V6085
20192044,Single,No,No,No,V6086
20191314,Single,No,No,No,V6087
20191100,Single,No,Yes,No,V6088
20191047,Single,No,No,No,V6089
20192160,Single,No,No,No,V6090
20192012,Single,No,No,No,V6091
20195048,Single,No,No,No,V6092
20191159,Single,No,No,No,V6093
20194044,Single,No,No,No,V6094
20193003,Single,No,No,No,V6095
20191220,Single,No,No,No,V6096
20192037,Single,No,No,No,V6097
20191192,Multiple,No,No,Yes,V6098
20191192,Multiple,No,No,Yes,V6099
20193171,Single,No,No,No,V6100
20195123,Single,No,No,No,V6101
20195072,Single,No,No,No,V6102
20191005,Single,No,No,No,V6103
20192189,Single,No,No,No,V6104
20191210,Single,No,No,No,V6105
20191172,Single,No,No,No,V6106
20192058,Single,No,No,Yes,V6107
20192043,Single,No,No,No,V6108
20192200,Single,No,No,No,V6109
20193091,Single,No,No,No,V6110
20195138,Single,No,No,No,V6111
20196022,Single,No,No,Yes,V6112
20191271,Single,No,No,No,V6113
20193014,Single,No,No,No,V6114
20195050,Single,No,No,No,V6115
20192033,Single,No,No,No,V6116
20191241,Single,No,No,No,V6117
20195034,Single,No,No,No,V6118
20191182,Single,No,No,No,V6119
20196029,Single,No,No,No,V6120
20192023,Multiple,No,No,No,V6121
20192023,Multiple,No,No,No,V6122
20191181,Single,No,No,No,V6123
20191025,Single,Yes,No,No,V6124
20191021,Multiple,No,No,No,V6125
20191021,Multiple,No,No,No,V6126
20192103,Single,No,No,No,V6127
20192040,Single,Yes,No,No,V6128
20194017,Single,No,No,No,V6129
20192220,Multiple,No,No,No,V6130
20192220,Multiple,No,No,No,V6131
20192148,Single,No,No,No,V6132
20195002,Single,No,No,No,V6133
20192178,Single,Yes,No,No,V6134
20192097,Single,Yes,No,No,V6135
20193075,Single,No,No,No,V6136
20192202,Single,No,No,No,V6137
20195110,Single,Yes,No,No,V6138
20195118,Single,No,No,No,V6139
20192007,Single,No,No,No,V6140
20191204,Single,No,No,No,V6141
20195102,Single,No,No,No,V6142
20194057,Single,No,No,No,V6143
20195062,Single,No,No,No,V6144
20195085,Single,No,No,No,V6145
20192076,Single,No,No,No,V6146
20192079,Single,No,No,No,V6147
20195046,Multiple,No,No,No,V6148
20195046,Multiple,No,No,No,V6149
20193086,Single,No,No,No,V6150
20198003,Single,No,No,No,V6151
20192190,Single,No,No,No,V6152
20191153,Single,No,No,No,V6153
20192195,Single,No,No,No,V6154
20195010,Single,No,No,No,V6155
20195146,Single,No,No,No,V6156
20191251,Single,No,No,No,V6157
20193158,Single,No,No,No,V6158
20192009,Single,Yes,No,No,V6159
20192161,Single,No,No,No,V6160
20194074,Single,Yes,No,No,V6161
20191046,Single,No,No,Yes,V6162
20195078,Single,No,No,No,V6163
20193191,Single,No,No,No,V6164
20191053,Multiple,No,Yes,No,V6165
20191053,Multiple,No,Yes,No,V6166
20191299,Single,No,No,No,V6167
20194009,Single,No,No,No,V6168
20195014,Single,No,No,No,V6169
20193087,Single,No,No,No,V6170
20197007,Single,No,No,No,V6171
20191265,Single,No,No,No,V6172
20191174,Single,No,No,No,V6173
20195075,Multiple,No,No,No,V6174
20195075,Multiple,No,No,No,V6175
20191079,Single,No,No,No,V6176
20194093,Single,No,No,No,V6177
20191074,Single,No,No,No,V6178
20191069,Single,No,No,No,V6179
20192198,Single,No,No,No,V6180
20191308,Single,No,No,No,V6181
20197009,Single,No,No,No,V6182
20195011,Single,No,No,No,V6183
20193120,Single,No,No,No,V6184
20193063,Single,No,No,No,V6185
20193054,Single,No,No,No,V6186
20191139,Multiple,No,No,No,V6187
20191139,Multiple,No,No,No,V6188
20192106,Single,No,No,No,V6189
20191292,Single,No,No,No,V6190
20192241,Single,No,No,No,V6191
20194109,Single,No,No,Yes,V6192
20194095,Single,No,No,No,V6193
20194035,Single,No,No,No,V6194
20191038,Single,No,No,No,V6195
20192179,Single,No,No,No,V6196
20192132,Single,No,No,No,V6197
20191295,Multiple,No,No,No,V6198
20191295,Multiple,No,No,No,V6199
20195028,Single,No,No,No,V6200
20192168,Single,No,No,No,V6201
20191129,Single,No,No,No,V6202
20193077,Single,No,No,No,V6203
20193128,Multiple,No,No,No,V6204
20193128,Multiple,No,No,No,V6205
20192136,Single,Yes,No,No,V6206
20191054,Single,No,No,No,V6207
20194070,Single,Yes,No,No,V6208
20195030,Single,Yes,No,No,V6209
20192042,Single,No,No,No,V6210
20197012,Single,No,No,No,V6211
20191065,Multiple,No,No,No,V6212
20191065,Multiple,No,No,No,V6213
20192145,Single,No,No,Yes,V6214
20191003,Single,No,No,No,V6215
20197022,Single,No,No,No,V6216
20192180,Single,No,No,No,V6217
20194043,Single,No,No,No,V6218
20192025,Single,No,No,No,V6219
20191288,Single,No,No,Yes,V6220
20197004,Single,No,No,No,V6221
20192057,Single,No,No,No,V6222
20191055,Single,No,No,No,V6223
20196007,Single,No,No,No,V6224
20191177,Single,No,No,No,V6225
20194063,Single,No,Yes,No,V6226
20193190,Single,No,No,No,V6227
20195113,Single,No,No,No,V6228
20194075,Single,No,No,No,V6229
20191323,Single,No,No,Yes,V6230
20191190,Single,No,No,No,V6231
20191036,Single,No,No,Yes,V6232
20191040,Single,No,No,Yes,V6233
20195071,Single,No,No,Yes,V6234
20192124,Single,No,No,No,V6235
20191045,Single,No,No,No,V6236
20195095,Single,No,No,No,V6237
20195111,Single,No,No,No,V6238
20194036,Single,Yes,No,No,V6239
20191259,Multiple,No,No,No,V6240
20191259,Multiple,No,No,No,V6241
20191316,Single,No,No,No,V6242
20192081,Single,No,No,Yes,V6243
20194108,Single,No,No,No,V6244
20194027,Single,Yes,No,No,V6245
20191044,Single,No,No,No,V6246
20193058,Single,No,No,No,V6247
20191233,Single,No,No,No,V6248
20192141,Single,Yes,No,No,V6249
20193062,Multiple,No,No,No,V6250
20193062,Multiple,No,No,No,V6251
20193047,Single,No,No,No,V6252
20191187,Single,No,No,No,V6253
20181309,Single,No,No,No,V6254
20184025,Single,No,No,No,V6255
20183053,Single,No,No,No,V6256
20181079,Single,No,No,No,V6257
20184009,Single,No,No,No,V6258
20183089,Single,No,Yes,No,V6259
20181062,Single,No,No,No,V6260
20181110,Single,No,No,No,V6261
20181038,Single,No,No,No,V6262
20181264,Single,No,No,No,V6263
20183091,Single,No,No,No,V6264
20181203,Single,No,No,No,V6265
20185100,Single,No,No,No,V6266
20182022,Single,No,No,No,V6267
20183039,Single,No,No,No,V6268
20182113,Single,No,No,No,V6269
20182017,Single,No,No,No,V6270
20184050,Single,No,No,No,V6271
20183154,Single,Yes,No,No,V6272
20181166,Single,No,No,No,V6273
20187028,Single,No,No,No,V6274
20183059,Single,No,No,No,V6275
20182094,Single,No,No,No,V6276
20183043,Multiple,No,No,No,V6277
20183043,Multiple,No,No,No,V6278
20182049,Single,No,No,No,V6279
20183149,Single,No,No,No,V6280
20182155,Single,No,No,No,V6281
20182073,Single,No,No,No,V6282
20184027,Single,No,No,No,V6283
20181276,Single,No,No,No,V6284
20181231,Single,No,No,No,V6285
20185114,Single,Yes,No,No,V6286
20181105,Single,No,No,No,V6287
20183159,Single,No,No,No,V6288
20186030,Single,No,No,No,V6289
20181243,Single,No,No,No,V6290
20182199,Single,No,No,No,V6291
20185134,Single,No,No,No,V6292
20182159,Multiple,No,No,No,V6293
20182159,Multiple,No,No,No,V6294
20183092,Single,No,No,No,V6295
20182071,Single,Yes,No,No,V6296
20181049,Multiple,No,No,No,V6297
20181049,Multiple,No,No,No,V6298
20183141,Single,No,No,No,V6299
20183034,Single,No,No,No,V6300
20184038,Single,No,No,No,V6301
20181086,Single,No,No,No,V6302
20182106,Single,No,No,No,V6303
20183210,Single,No,No,No,V6304
20183022,Single,No,No,No,V6305
20181232,Single,No,No,No,V6306
20185139,Single,No,Yes,No,V6307
20181188,Single,No,No,No,V6308
20185076,Single,No,No,No,V6309
20181114,Single,No,No,No,V6310
20183065,Single,No,No,No,V6311
20187036,Single,No,No,No,V6312
20185138,Single,No,No,No,V6313
20183224,Single,Yes,No,No,V6314
20184024,Multiple,Yes,No,No,V6315
20184024,Multiple,Yes,No,No,V6316
20185097,Single,No,No,Yes,V6317
20181107,Single,No,No,No,V6318
20186019,Multiple,No,No,No,V6319
20186019,Multiple,No,No,No,V6320
20183025,Single,No,No,No,V6321
20183140,Multiple,Yes,No,No,V6322
20183140,Multiple,Yes,No,No,V6323
20184016,Single,No,No,No,V6324
20183116,Single,No,No,No,V6325
20187003,Single,No,No,No,V6326
20185132,Single,No,No,No,V6327
20186012,Single,No,No,No,V6328
20181304,Single,No,No,No,V6329
20183161,Single,Yes,No,No,V6330
20181226,Single,No,No,No,V6331
20182035,Single,No,No,No,V6332
20181237,Single,No,No,No,V6333
20185085,Single,No,No,No,V6334
20182178,Single,No,No,No,V6335
20181269,Single,No,No,Yes,V6336
20185036,Single,No,No,No,V6337
20182081,Single,No,No,No,V6338
20183087,Single,No,No,No,V6339
20181056,Single,No,No,No,V6340
20181170,Single,No,Yes,No,V6341
20181002,Single,No,No,No,V6342
20182019,Single,No,Yes,No,V6343
20181148,Single,No,No,No,V6344
20182110,Single,No,No,No,V6345
20183085,Single,No,No,No,V6346
20184002,Single,No,No,No,V6347
20181077,Single,No,No,No,V6348
20184005,Single,No,No,No,V6349
20186001,Single,No,No,No,V6350
20182023,Single,No,No,No,V6351
20187026,Single,No,No,No,V6352
20184031,Single,No,No,No,V6353
20182181,Single,No,No,No,V6354
20185067,Single,No,No,No,V6355
20181214,Single,No,No,No,V6356
20181059,Single,No,No,No,V6357
20183020,Single,No,No,No,V6358
20182004,Multiple,Yes,No,No,V6359
20182004,Multiple,Yes,No,No,V6360
20182002,Single,No,No,No,V6361
20183126,Single,No,No,No,V6362
20185016,Single,No,No,No,V6363
20181302,Single,No,No,No,V6364
20187029,Single,No,No,No,V6365
20183029,Single,No,No,No,V6366
20183171,Multiple,No,No,Yes,V6367
20183171,Multiple,No,No,Yes,V6368
20184030,Single,No,No,No,V6369
20181031,Single,Yes,No,No,V6370
20182116,Single,No,No,No,V6371
20181159,Single,Yes,No,No,V6372
20183139,Single,No,No,No,V6373
20181018,Single,No,No,No,V6374
20181045,Single,No,No,No,V6375
20183134,Single,No,No,No,V6376
20183145,Single,No,No,No,V6377
20185008,Single,No,No,No,V6378
20185005,Single,No,No,No,V6379
20184008,Single,No,No,No,V6380
20182163,Single,No,No,No,V6381
20181324,Single,No,No,No,V6382
20182037,Single,No,No,No,V6383
20181070,Single,No,No,No,V6384
20183200,Single,No,No,No,V6385
20183102,Single,No,No,No,V6386
20185048,Single,No,No,No,V6387
20181156,Single,No,No,No,V6388
20183010,Single,No,No,No,V6389
20184047,Multiple,No,No,No,V6390
20184047,Multiple,No,No,No,V6391
20181234,Single,No,No,No,V6392
20182095,Single,No,No,No,V6393
20183046,Single,No,No,No,V6394
20182020,Single,No,No,No,V6395
20183081,Single,No,No,No,V6396
20182146,Single,No,No,No,V6397
20181271,Multiple,No,No,No,V6398
20181271,Multiple,No,No,No,V6399
20185104,Single,No,No,No,V6400
20182090,Single,No,No,No,V6401
20181310,Single,No,No,No,V6402
20185007,Multiple,No,No,No,V6403
20185007,Multiple,No,No,No,V6404
20185052,Single,No,No,No,V6405
20185049,Single,No,No,No,V6406
20184048,Single,No,No,No,V6407
20182099,Single,No,No,No,V6408
20182136,Single,No,No,No,V6409
20184044,Single,No,No,Yes,V6410
20183219,Single,No,No,No,V6411
20187031,Single,No,No,No,V6412
20182056,Single,No,No,No,V6413
20182063,Single,No,No,No,V6414
20181205,Single,No,No,No,V6415
20185041,Single,No,No,No,V6416
20181171,Single,No,No,No,V6417
20181190,Single,No,No,No,V6418
20185032,Single,No,No,No,V6419
20182158,Multiple,No,No,No,V6420
20182158,Multiple,No,No,No,V6421
20185044,Single,Yes,No,No,V6422
20181325,Single,No,No,No,V6423
20183178,Single,No,No,No,V6424
20184057,Single,No,No,No,V6425
20186006,Single,No,No,No,V6426
20183023,Single,No,No,No,V6427
20183179,Single,No,No,No,V6428
20181071,Single,No,No,No,V6429
20186003,Single,No,Yes,No,V6430
20185111,Single,No,No,No,V6431
20181076,Single,No,No,No,V6432
20181033,Single,No,No,No,V6433
20182029,Single,No,No,Yes,V6434
20184073,Single,No,No,No,V6435
20184017,Multiple,No,No,No,V6436
20184017,Multiple,No,No,No,V6437
20181187,Single,No,No,No,V6438
20182072,Single,No,No,No,V6439
20183062,Single,Yes,No,No,V6440
20181168,Single,Yes,No,No,V6441
20185001,Single,No,No,No,V6442
20181265,Single,No,No,No,V6443
20182040,Single,No,No,No,V6444
20182075,Single,No,No,No,V6445
20181209,Single,No,No,No,V6446
20181053,Single,No,No,No,V6447
20181042,Single,No,No,Yes,V6448
20182166,Single,No,No,No,V6449
20181179,Single,No,No,No,V6450
20181244,Single,No,No,Yes,V6451
20182161,Single,No,No,No,V6452
20183172,Single,No,No,No,V6453
20181194,Single,No,No,No,V6454
20187022,Single,No,No,No,V6455
20181129,Single,No,No,No,V6456
20182041,Single,No,No,No,V6457
20182191,Single,Yes,No,No,V6458
20183031,Single,No,Yes,No,V6459
20182192,Single,No,No,Yes,V6460
20184028,Single,No,No,No,V6461
20183101,Single,No,No,No,V6462
20187027,Single,No,No,No,V6463
20185031,Single,No,No,No,V6464
20182084,Single,No,No,No,V6465
20182100,Single,No,No,No,V6466
20181292,Single,No,No,No,V6467
20185106,Single,No,No,No,V6468
20182132,Single,No,No,No,V6469
20182148,Single,No,No,No,V6470
20183012,Single,No,No,No,V6471
20185095,Single,No,No,No,V6472
20185094,Single,No,No,No,V6473
20183007,Single,No,No,Yes,V6474
20182079,Single,No,No,No,V6475
20181144,Single,No,No,No,V6476
20183194,Single,No,No,No,V6477
20181067,Single,No,No,No,V6478
20182044,Single,No,No,No,V6479
20187005,Single,No,No,No,V6480
20181211,Single,No,No,No,V6481
20181138,Single,No,No,No,V6482
20182026,Multiple,No,No,No,V6483
20182026,Multiple,No,No,No,V6484
20181213,Single,Yes,No,No,V6485
20181162,Single,No,No,No,V6486
20182102,Single,No,No,No,V6487
20184051,Single,No,No,No,V6488
20182152,Single,No,No,No,V6489
20181206,Single,No,No,No,V6490
20184062,Single,No,No,No,V6491
20182129,Single,No,No,No,V6492
20183129,Single,No,No,No,V6493
20185092,Single,No,No,No,V6494
20182031,Single,No,No,No,V6495
20187017,Multiple,No,No,No,V6496
20187017,Multiple,No,No,No,V6497
20187017,Multiple,No,No,No,V6498
20187017,Multiple,No,No,No,V6499
20184067,Single,No,No,No,V6500
20183151,Single,No,No,No,V6501
20183057,Multiple,No,No,No,V6502
20183057,Multiple,No,No,No,V6503
20181024,Single,No,No,No,V6504
20187004,Single,No,No,No,V6505
20181048,Single,No,No,No,V6506
20185004,Single,No,No,No,V6507
20182119,Single,No,No,No,V6508
20185091,Single,No,No,No,V6509
20185029,Single,No,No,No,V6510
20182120,Single,No,No,No,V6511
20181010,Single,No,No,Yes,V6512
20181284,Single,No,No,No,V6513
20182164,Single,No,No,No,V6514
20181026,Single,No,No,No,V6515
20181185,Single,No,No,No,V6516
20181225,Single,No,No,Yes,V6517
20182092,Single,No,No,No,V6518
20181176,Single,No,No,No,V6519
20186002,Single,No,No,No,V6520
20185079,Single,No,No,No,V6521
20182167,Single,No,No,No,V6522
20181093,Single,No,No,No,V6523
20186017,Single,No,No,No,V6524
20182149,Single,No,No,No,V6525
20181257,Single,No,No,No,V6526
20183211,Multiple,No,No,No,V6527
20183211,Multiple,No,No,No,V6528
20182176,Single,No,No,No,V6529
20183054,Single,No,No,No,V6530
20181082,Single,No,No,Yes,V6531
20182069,Single,No,No,No,V6532
20181275,Multiple,No,No,No,V6533
20181275,Multiple,No,No,No,V6534
20183168,Single,No,No,No,V6535
20181250,Multiple,No,No,No,V6536
20181250,Multiple,No,No,No,V6537
20185050,Single,No,No,No,V6538
20181085,Single,No,No,No,V6539
20183120,Single,No,No,No,V6540
20183133,Single,No,No,No,V6541
20181009,Single,No,No,No,V6542
20185140,Single,No,No,No,V6543
20181184,Single,No,No,No,V6544
20183050,Single,No,No,No,V6545
20182130,Single,No,No,No,V6546
20181130,Single,No,No,No,V6547
20184074,Single,No,No,No,V6548
20185062,Single,No,No,Yes,V6549
20182118,Single,No,No,No,V6550
20182177,Single,No,No,No,V6551
20182021,Single,No,No,No,V6552
20183208,Single,No,No,No,V6553
20185070,Single,No,No,No,V6554
20181298,Single,No,No,No,V6555
20184053,Single,No,No,No,V6556
20181046,Single,No,No,No,V6557
20183011,Single,No,No,No,V6558
20186015,Single,No,No,No,V6559
20185034,Single,No,No,No,V6560
20184015,Single,No,No,No,V6561
20181201,Single,No,No,No,V6562
20181120,Single,No,No,No,V6563
20181323,Single,No,No,No,V6564
20184042,Single,No,No,No,V6565
20182111,Single,No,No,No,V6566
20181124,Single,No,No,No,V6567
20183075,Single,No,No,No,V6568
20181241,Single,No,No,No,V6569
20181236,Single,No,No,No,V6570
20185043,Single,No,No,No,V6571
20183156,Multiple,No,No,No,V6572
20183156,Multiple,No,No,No,V6573
20182080,Single,No,No,No,V6574
20183215,Single,No,No,No,V6575
20183026,Single,No,No,No,V6576
20187024,Multiple,No,No,No,V6577
20181058,Single,No,No,No,V6578
20187024,Multiple,No,No,No,V6579
20185028,Single,No,No,No,V6580
20183201,Single,No,No,No,V6581
20181140,Single,No,No,No,V6582
20186020,Single,No,No,No,V6583
20184013,Single,No,No,No,V6584
20185098,Single,Yes,No,No,V6585
20185103,Single,No,No,No,V6586
20181215,Single,No,No,No,V6587
20186007,Single,No,No,No,V6588
20183044,Multiple,Yes,No,Yes,V6589
20183044,Multiple,Yes,No,Yes,V6590
20182068,Single,No,No,Yes,V6591
20182038,Single,No,No,No,V6592
20183001,Single,No,No,No,V6593
20181290,Single,No,No,No,V6594
20181142,Single,No,No,No,V6595
20181151,Single,No,No,No,V6596
20183128,Single,No,No,No,V6597
20181135,Single,No,No,No,V6598
20181282,Single,No,No,No,V6599
20181145,Single,Yes,No,No,V6600
20185046,Single,No,No,No,V6601
20181099,Single,No,No,No,V6602
20182088,Single,No,No,No,V6603
20182142,Single,No,No,Yes,V6604
20182135,Single,Yes,No,No,V6605
20184058,Single,No,No,No,V6606
20182012,Single,No,No,No,V6607
20182082,Single,No,No,No,V6608
20185021,Multiple,No,No,No,V6609
20185021,Multiple,No,No,No,V6610
20182160,Single,No,No,No,V6611
20181023,Single,No,Yes,No,V6612
20183110,Single,No,No,No,V6613
20184007,Single,No,No,No,V6614
20181035,Single,No,No,Yes,V6615
20184059,Single,No,No,No,V6616
20184056,Multiple,No,No,No,V6617
20184056,Multiple,No,No,No,V6618
20181247,Single,No,No,No,V6619
20185078,Single,No,No,No,V6620
20181066,Single,No,No,No,V6621
20185020,Single,No,No,No,V6622
20181128,Single,No,No,No,V6623
20181127,Single,No,No,No,V6624
20186023,Single,No,No,Yes,V6625
20181008,Single,No,No,Yes,V6626
20181288,Single,No,No,No,V6627
20183173,Single,No,No,No,V6628
20183117,Single,Yes,No,No,V6629
20182078,Single,No,No,No,V6630
20181158,Single,No,No,Yes,V6631
20181227,Single,No,No,No,V6632
20181064,Single,Yes,No,No,V6633
20183144,Single,No,No,No,V6634
20181006,Single,No,No,No,V6635
20181150,Single,No,No,No,V6636
20185119,Multiple,No,No,No,V6637
20185119,Multiple,No,No,No,V6638
20184033,Multiple,No,No,No,V6639
20184033,Multiple,No,No,No,V6640
20183131,Single,Yes,No,No,V6641
20183100,Single,Yes,No,No,V6642
20181113,Single,No,No,No,V6643
20181207,Single,No,No,No,V6644
20183068,Single,No,No,No,V6645
20181318,Single,No,No,No,V6646
201850039,Single,No,No,No,V6647
20183084,Single,No,No,No,V6648
20181246,Single,No,No,No,V6649
20181122,Single,No,No,No,V6650
20183090,Single,No,No,No,V6651
20183213,Single,No,No,No,V6652
20181125,Single,No,No,Yes,V6653
20181279,Single,No,No,No,V6654
20181183,Single,No,No,No,V6655
20181169,Single,No,No,No,V6656
20182125,Single,No,No,No,V6657
20185127,Single,No,No,No,V6658
20182096,Single,No,No,No,V6659
20185145,Single,No,No,No,V6660
20182137,Single,No,No,No,V6661
20181055,Multiple,No,No,No,V6662
20181055,Multiple,No,No,No,V6663
20182172,Single,No,No,No,V6664
20182193,Single,No,No,No,V6665
20182025,Single,No,No,No,V6666
20183078,Single,Yes,No,No,V6667
20183052,Single,No,No,No,V6668
20182036,Single,No,No,No,V6669
20183115,Single,No,No,No,V6670
20181005,Single,No,No,No,V6671
20185051,Single,No,No,No,V6672
20184072,Single,No,No,No,V6673
20181104,Single,No,No,No,V6674
20181121,Single,No,No,No,V6675
20183155,Single,No,No,No,V6676
20183218,Single,No,No,No,V6677
20181021,Single,No,No,No,V6678
20185126,Multiple,Yes,No,No,V6679
20185126,Multiple,Yes,No,No,V6680
20181294,Single,No,No,No,V6681
20181210,Single,No,No,No,V6682
20185022,Multiple,No,No,No,V6683
20185022,Multiple,No,No,No,V6684
20183190,Single,No,No,No,V6685
20181060,Single,No,No,No,V6686
20183157,Single,No,No,No,V6687
20181295,Single,No,No,No,V6688
