crash_id,sa4_name
20171132,Capital Region
20175031,Mandurah
20172207,Mornington Peninsula
20171173,Sydney - Northern Beaches
20173045,Logan - Beaudesert
20171056,Central Coast
20174005,Adelaide - West
20175081,Western Australia - Outback (South)
20171239,Sydney - Blacktown
20173153,Ipswich
20173154,Ipswich
20171050,Sydney - North Sydney and Hornsby
20171245,Sydney - South West
20171189,Sydney - North Sydney and Hornsby
20172049,Shepparton
20172122,Melbourne - Inner South
20174075,Adelaide - South
20172010,Melbourne - North West
20173017,Queensland - Outback
20171037,Hunter Valley exc Newcastle
20171145,New England and North West
20175104,Western Australia - Wheat Belt
20174027,South Australia - South East
20171060,Sydney - Ryde
20171294,Southern Highlands and Shoalhaven
20175113,Western Australia - Wheat Belt
20173110,Townsville
20173126,Ipswich
20176029,South East
20171297,Sydney - Inner South West
20173056,Gold Coast
20177010,Darwin
20171039,Sydney - Parramatta
20172014,Melbourne - West
20175011,Western Australia - Outback (North)
20172009,Shepparton
20173185,Moreton Bay - North
20172065,Melbourne - North East
20175147,Perth - North West
20174002,Barossa - Yorke - Mid North
20174025,Adelaide - Central and Hills
20174009,Adelaide - Central and Hills
20175111,Western Australia - Wheat Belt
20171109,Murray
20175006,Western Australia - Wheat Belt
20173016,Cairns
20171310,Richmond - Tweed
20173129,Logan - Beaudesert
20173041,Townsville
20173090,Ipswich
20171184,Capital Region
20173023,Cairns
20171269,Sydney - City and Inner South
20173012,Wide Bay
20175063,Perth - South West
20171051,Murray
20173113,Central Queensland
20171253,Sydney - South West
20174018,Adelaide - North
20173026,Townsville
20174082,Adelaide - South
20171007,Mid North Coast
20173009,Brisbane - East
20171296,Coffs Harbour - Grafton
20172232,Melbourne - South East
20173085,Wide Bay
20173119,Brisbane - South
20171226,Illawarra
20176014,Launceston and North East
20172007,Mornington Peninsula
20171305,Central West
20171286,Riverina
20171342,Central West
20177003,Northern Territory - Outback
20171328,Central West
20172024,Latrobe - Gippsland
20171149,New England and North West
20176026,Hobart
20172071,Melbourne - Inner
20174020,Adelaide - North
20173116,Moreton Bay - North
20174010,Barossa - Yorke - Mid North
20171202,Sydney - Outer West and Blue Mountains
20171200,Sydney - Parramatta
20175091,Western Australia - Wheat Belt
20176016,Launceston and North East
20171246,Murray
20175061,Western Australia - Outback (North)
20171244,Southern Highlands and Shoalhaven
20171063,Capital Region
20172133,Hume
20173138,Central Queensland
20172127,Latrobe - Gippsland
20173065,Sunshine Coast
20176022,Hobart
20177011,Northern Territory - Outback
20172176,Shepparton
20173195,Cairns
20175143,Perth - North East
20171158,Sydney - North Sydney and Hornsby
20171117,Hunter Valley exc Newcastle
20174024,Adelaide - South
20173183,Moreton Bay - South
20173081,Brisbane - South
20172094,Melbourne - South East
20171143,Richmond - Tweed
20171070,Riverina
20173082,Brisbane Inner City
20171235,Sydney - Outer West and Blue Mountains
20172050,Shepparton
20171262,Central West
20172078,Melbourne - Inner South
20173100,Wide Bay
20171017,Illawarra
20173226,Mackay - Isaac - Whitsunday
20177002,Darwin
20172042,Melbourne - West
20171345,Richmond - Tweed
20177025,Darwin
20171118,Hunter Valley exc Newcastle
20171166,Sydney - Parramatta
20175152,Western Australia - Wheat Belt
20172155,Melbourne - North East
20172074,Melbourne - Outer East
20171240,Hunter Valley exc Newcastle
20173125,Brisbane - West
20176003,Launceston and North East
20173172,Sunshine Coast
20172199,Latrobe - Gippsland
20171054,Murray
20171196,New England and North West
20175060,Western Australia - Wheat Belt
20172081,Latrobe - Gippsland
20173078,Wide Bay
20172196,North West
20172051,Ballarat
20172141,Ballarat
20173021,Logan - Beaudesert
20172237,Melbourne - Inner East
20172148,Ballarat
20175110,Western Australia - Outback (South)
20173163,Moreton Bay - North
20173027,Sunshine Coast
20171162,Far West and Orana
20173158,Wide Bay
20171194,Central Coast
20171057,Capital Region
20171106,Riverina
20176004,Launceston and North East
20172206,Melbourne - South East
20173029,Wide Bay
20171081,New England and North West
20171128,Newcastle and Lake Macquarie
20173098,Sunshine Coast
20171094,Sydney - North Sydney and Hornsby
20171221,Central West
20172095,Geelong
20174033,Barossa - Yorke - Mid North
20171101,Illawarra
20173189,Cairns
20174063,Adelaide - South
20172197,Hume
20173219,Mackay - Isaac - Whitsunday
20176018,Hobart
20172118,Mornington Peninsula
20171332,Central West
20173074,Ipswich
20171308,Sydney - City and Inner South
20173156,Darling Downs - Maranoa
20171129,Sydney - South West
20172153,Melbourne - Inner
20173108,Central Queensland
20171220,Sydney - Parramatta
20173066,Mackay - Isaac - Whitsunday
20174054,South Australia - Outback
20171267,Capital Region
20172202,Melbourne - North East
20171174,Sydney - Outer South West
20173077,Queensland - Outback
20172208,Warrnambool and South West
20173178,Logan - Beaudesert
20173177,Cairns
20176033,Hobart
20172158,Latrobe - Gippsland
20171177,Central Coast
20174008,South Australia - South East
20173210,Logan - Beaudesert
20171284,Sydney - Baulkham Hills and Hawkesbury
20173006,Gold Coast
20171140,Illawarra
20171155,Sydney - Inner West
20171233,Capital Region
20171268,Southern Highlands and Shoalhaven
20173201,Central Queensland
20171295,Riverina
20171201,Sydney - City and Inner South
20171137,Richmond - Tweed
20178004,Australian Capital Territory
20174017,South Australia - South East
20173208,Townsville
20173223,Logan - Beaudesert
20171172,Sydney - City and Inner South
20172129,Melbourne - South East
20175099,Bunbury
20173044,Wide Bay
20175096,Perth - South East
20172115,Melbourne - South East
20173155,Cairns
20172091,Melbourne - South East
20172072,Melbourne - West
20172033,Bendigo
20172031,North West
20175080,Perth - North West
20175005,Mandurah
20172213,Melbourne - South East
20172165,Mornington Peninsula
20172038,Hume
20172135,Shepparton
20175071,Western Australia - Wheat Belt
20173147,Mackay - Isaac - Whitsunday
20171002,Richmond - Tweed
20174016,Adelaide - North
20173135,Wide Bay
20172105,Warrnambool and South West
20175049,Perth - South East
20175069,Perth - North West
20171126,Richmond - Tweed
20172130,Melbourne - North East
20177005,Northern Territory - Outback
20171167,Hunter Valley exc Newcastle
20175116,Bunbury
20171222,Far West and Orana
20171016,Capital Region
20171059,Hunter Valley exc Newcastle
20172178,Melbourne - South East
20171270,Sydney - City and Inner South
20175025,Western Australia - Outback (South)
20171027,Sydney - Inner South West
20175114,Perth - Inner
20175092,Western Australia - Wheat Belt
20175136,Perth - South East
20173046,Sunshine Coast
20173227,Sunshine Coast
20171095,Murray
20175085,Western Australia - Outback (South)
20177022,Northern Territory - Outback
20172192,Melbourne - South East
20171036,New England and North West
20173205,Ipswich
20173034,Toowoomba
20171076,Richmond - Tweed
20172029,Melbourne - Outer East
20172209,Latrobe - Gippsland
20176025,Hobart
20172086,Geelong
20172150,Hume
20171263,Hunter Valley exc Newcastle
20171285,Southern Highlands and Shoalhaven
20175108,Perth - South East
20171102,Capital Region
20177026,Darwin
20171290,Murray
20173002,Brisbane Inner City
20175135,Perth - South East
20172085,Hume
20172032,Geelong
20171325,Capital Region
20171045,Riverina
20172075,Melbourne - Inner
20171021,Southern Highlands and Shoalhaven
20175030,Bunbury
20174080,South Australia - South East
20174029,Barossa - Yorke - Mid North
20172227,Hume
20172159,Melbourne - Inner
20172096,Melbourne - West
20171260,Coffs Harbour - Grafton
20171300,Sydney - Sutherland
20173025,Cairns
20174077,Adelaide - Central and Hills
20174047,Adelaide - North
20171004,New England and North West
20171265,Sydney - Northern Beaches
20171075,Newcastle and Lake Macquarie
20171258,New England and North West
20171031,Coffs Harbour - Grafton
20173057,Darling Downs - Maranoa
20171255,Sydney - Inner West
20172058,Latrobe - Gippsland
20174036,South Australia - Outback
20171014,Central Coast
20172016,Geelong
20171304,Central West
20172117,Hume
20174044,Barossa - Yorke - Mid North
20175103,Western Australia - Wheat Belt
20172062,Warrnambool and South West
20172219,Melbourne - South East
20171098,Sydney - Outer South West
20178001,Australian Capital Territory
20172119,Melbourne - North West
20171023,Sydney - Outer West and Blue Mountains
20172228,Ballarat
20171238,Central West
20175120,Perth - North East
20173112,Cairns
20175125,Western Australia - Wheat Belt
20172152,Melbourne - Inner
20173221,Wide Bay
20171231,New England and North West
20172164,Hume
20172221,Melbourne - West
20174089,Adelaide - West
20177017,Darwin
20173136,Ipswich
20171044,Sydney - Blacktown
20173001,Mackay - Isaac - Whitsunday
20173164,Moreton Bay - North
20175105,Western Australia - Wheat Belt
20171187,Capital Region
20171092,Capital Region
20173192,Townsville
20172240,Melbourne - West
20173167,Logan - Beaudesert
20174092,Adelaide - Central and Hills
20173187,Gold Coast
20172035,Melbourne - West
20174011,Barossa - Yorke - Mid North
20172177,Latrobe - Gippsland
20173168,Wide Bay
20171329,Central West
20172205,Latrobe - Gippsland
20171259,New England and North West
20176020,West and North West
20171104,Mid North Coast
20171299,Sydney - City and Inner South
20172110,Geelong
20172210,North West
20173111,Gold Coast
20171205,Sydney - South West
20171241,Coffs Harbour - Grafton
20175042,Western Australia - Wheat Belt
20173033,Gold Coast
20175112,Western Australia - Wheat Belt
20172142,Warrnambool and South West
20171138,Hunter Valley exc Newcastle
20173087,Gold Coast
20176005,Launceston and North East
20172108,North West
20171108,Central West
20174091,Adelaide - West
20175109,Western Australia - Outback (South)
20172015,Melbourne - West
20173088,Wide Bay
20171215,Sydney - Eastern Suburbs
20171293,Hunter Valley exc Newcastle
20175077,Western Australia - Wheat Belt
20174062,South Australia - Outback
20175106,Perth - Inner
20177018,Darwin
20172114,Melbourne - West
20176034,Launceston and North East
20171141,Sydney - Outer South West
20175018,Western Australia - Wheat Belt
20172162,Melbourne - West
20172131,Warrnambool and South West
20171291,Riverina
20174081,South Australia - South East
20172030,Ballarat
20175148,Bunbury
20175137,Western Australia - Outback (South)
20174079,Adelaide - North
20171015,Mid North Coast
20173071,Wide Bay
20175115,Bunbury
20171099,Sydney - South West
20171217,Central West
20171317,Southern Highlands and Shoalhaven
20175039,Western Australia - Wheat Belt
20171301,Capital Region
20171033,Hunter Valley exc Newcastle
20174065,Adelaide - West
20171210,Mid North Coast
20173106,Brisbane - West
20172055,Shepparton
20171303,Sydney - North Sydney and Hornsby
20175023,Western Australia - Wheat Belt
20171114,Sydney - City and Inner South
20175003,Perth - South East
20174056,South Australia - South East
20175032,Bunbury
20172179,Ballarat
20171256,Newcastle and Lake Macquarie
20173159,Sunshine Coast
20173067,Gold Coast
20172036,Shepparton
20173170,Gold Coast
20172138,Melbourne - South East
20172097,Bendigo
20172140,Melbourne - South East
20173063,Toowoomba
20172214,Hume
20178005,Australian Capital Territory
20176030,Launceston and North East
20171348,Sydney - City and Inner South
20172239,Melbourne - South East
20174071,Barossa - Yorke - Mid North
20177016,Darwin
20173206,Moreton Bay - North
20171080,Southern Highlands and Shoalhaven
20173151,Townsville
20172080,North West
20175134,Western Australia - Wheat Belt
20175149,Bunbury
20173198,Brisbane - South
20171003,Far West and Orana
20177013,Darwin
20173176,Townsville
20173094,Cairns
20171013,Hunter Valley exc Newcastle
20172156,Melbourne - West
20171312,Mid North Coast
20173051,Darling Downs - Maranoa
20174001,Adelaide - South
20172060,Latrobe - Gippsland
20172161,Warrnambool and South West
20171176,Mid North Coast
20172021,Melbourne - North West
20173036,Queensland - Outback
20171288,Riverina
20171153,Coffs Harbour - Grafton
20171112,Sydney - South West
20171349,Sydney - Inner South West
20172112,Melbourne - South East
20173039,Central Queensland
20171190,Far West and Orana
20172170,Latrobe - Gippsland
20173032,Brisbane - East
20173224,Ipswich
20171225,Southern Highlands and Shoalhaven
20174052,Barossa - Yorke - Mid North
20172173,Hume
20173101,Logan - Beaudesert
20173064,Sunshine Coast
20171120,Illawarra
20172077,Shepparton
20172101,Melbourne - West
20171251,Sydney - North Sydney and Hornsby
20174039,South Australia - Outback
20172190,Ballarat
20171130,Hunter Valley exc Newcastle
20171331,Central West
20174022,Barossa - Yorke - Mid North
20176012,Hobart
20172226,Shepparton
20172047,Ballarat
20175150,Bunbury
20171178,Far West and Orana
20173191,Wide Bay
20173060,Sunshine Coast
20176019,Launceston and North East
20171323,Hunter Valley exc Newcastle
20173080,Wide Bay
20173166,Gold Coast
20171011,Mid North Coast
20175128,Perth - Inner
20171287,Sydney - Inner South West
20173007,Moreton Bay - North
20172098,Hume
20171042,Hunter Valley exc Newcastle
20175146,Perth - South West
20171083,Sydney - Inner South West
20171347,Hunter Valley exc Newcastle
20171062,Newcastle and Lake Macquarie
20171273,Hunter Valley exc Newcastle
20172160,Melbourne - Inner South
20173013,Logan - Beaudesert
20173161,Wide Bay
20171074,Coffs Harbour - Grafton
20175082,Bunbury
20172169,Melbourne - Outer East
20175139,Bunbury
20173028,Mackay - Isaac - Whitsunday
20171320,Capital Region
20173072,Gold Coast
20171058,Capital Region
20173128,Logan - Beaudesert
20172002,Melbourne - Inner South
20171049,Sydney - South West
20173193,Cairns
20172203,North West
20173061,Central Queensland
20175064,Perth - South East
20175058,Perth - South East
20172092,Latrobe - Gippsland
20172104,Bendigo
20175089,Perth - North West
20171026,Sydney - Sutherland
20171204,Riverina
20173148,Sunshine Coast
20171107,Sydney - Blacktown
20173134,Brisbane Inner City
20172151,Latrobe - Gippsland
20171274,Central West
20173020,Mackay - Isaac - Whitsunday
20174053,Adelaide - North
20173202,Townsville
20173123,Townsville
20173157,Brisbane - South
20175129,Western Australia - Outback (North)
20171136,Riverina
20171018,Central Coast
20175062,Perth - North West
20172008,Latrobe - Gippsland
20173018,Mackay - Isaac - Whitsunday
20172011,Melbourne - West
20171340,Mid North Coast
20171271,Mid North Coast
20175097,Western Australia - Outback (South)
20173022,Logan - Beaudesert
20177024,Northern Territory - Outback
20172041,Geelong
20175024,Perth - North West
20171330,Illawarra
20171121,Sydney - South West
20177004,Northern Territory - Outback
20175044,Western Australia - Outback (South)
20172183,Shepparton
20173218,Wide Bay
20174045,Adelaide - South
20171032,New England and North West
20161191,Illawarra
20165025,Western Australia - Outback (South)
20167007,Northern Territory - Outback
20164048,South Australia - Outback
20161231,Central Coast
20165110,Western Australia - Wheat Belt
20165162,Western Australia - Wheat Belt
20161340,Hunter Valley exc Newcastle
20165062,Western Australia - Wheat Belt
20165027,Western Australia - Wheat Belt
20161087,Central West
20161054,Sydney - North Sydney and Hornsby
20165081,Bunbury
20164021,South Australia - South East
20165039,Perth - North West
20161144,Hunter Valley exc Newcastle
20164011,Barossa - Yorke - Mid North
20161221,Southern Highlands and Shoalhaven
20161004,Hunter Valley exc Newcastle
20165105,Perth - North East
20166004,South East
20167014,Darwin
20161135,Sydney - Parramatta
20161129,Sydney - South West
20165113,Western Australia - Outback (South)
20166005,Launceston and North East
20161211,Sydney - North Sydney and Hornsby
20161244,Richmond - Tweed
20161010,Hunter Valley exc Newcastle
20161115,Sydney - Parramatta
20161079,Southern Highlands and Shoalhaven
20161066,Southern Highlands and Shoalhaven
20167005,Northern Territory - Outback
20161262,Central West
20164004,South Australia - Outback
20161303,New England and North West
20165012,Mandurah
20161320,Mid North Coast
20161124,Sydney - North Sydney and Hornsby
20164045,South Australia - South East
20161271,Far West and Orana
20161151,Central West
20164037,Adelaide - South
20165131,Western Australia - Outback (North)
20161082,Riverina
20167009,Darwin
20161161,Newcastle and Lake Macquarie
20165088,Western Australia - Wheat Belt
20165158,Bunbury
20161194,Sydney - Inner South West
20165151,Bunbury
20161168,Coffs Harbour - Grafton
20161167,Sydney - Inner South West
20165036,Perth - South West
20166006,Launceston and North East
20165043,Perth - North West
20165117,Bunbury
20165126,Western Australia - Wheat Belt
20167031,Northern Territory - Outback
20161251,Richmond - Tweed
20167023,Northern Territory - Outback
20161261,Central Coast
20161288,Central West
20161015,Far West and Orana
20161235,Newcastle and Lake Macquarie
20164006,Adelaide - North
20161322,Sydney - Parramatta
20161226,Sydney - South West
20165066,Western Australia - Wheat Belt
20161253,Sydney - North Sydney and Hornsby
20164020,South Australia - South East
20161250,Sydney - Parramatta
20161142,Capital Region
20167038,Northern Territory - Outback
20167035,Darwin
20165089,Perth - Inner
20165041,Western Australia - Outback (South)
20165011,Western Australia - Wheat Belt
20165136,Perth - South West
20166029,Hobart
20161042,Sydney - Baulkham Hills and Hawkesbury
20164052,South Australia - Outback
20164008,South Australia - South East
20161214,Sydney - Outer West and Blue Mountains
20168008,Australian Capital Territory
20165156,Western Australia - Wheat Belt
20161086,Illawarra
20165077,Perth - South East
20161076,Murray
20161232,Capital Region
20165168,Western Australia - Wheat Belt
20165078,Perth - South West
20165119,Western Australia - Wheat Belt
20165003,Perth - South East
20164062,Barossa - Yorke - Mid North
20161055,Central West
20161099,Hunter Valley exc Newcastle
20161179,Richmond - Tweed
20165160,Western Australia - Outback (South)
20161053,Sydney - Sutherland
20161354,Far West and Orana
20161145,Mid North Coast
20161272,Sydney - Parramatta
20161223,Coffs Harbour - Grafton
20161035,Richmond - Tweed
20164071,Adelaide - Central and Hills
20161195,Sydney - Northern Beaches
20164057,Adelaide - West
20164016,South Australia - South East
20165087,Western Australia - Wheat Belt
20166002,Launceston and North East
20161047,New England and North West
20161017,Richmond - Tweed
20167018,Northern Territory - Outback
20167013,Darwin
20167040,Northern Territory - Outback
20166021,Hobart
20161089,Central West
20161202,Richmond - Tweed
20161071,Sydney - Blacktown
20164017,Adelaide - North
20164059,Adelaide - South
20165023,Perth - South West
20161273,Capital Region
20165121,Western Australia - Outback (North)
20165138,Western Australia - Outback (North)
20166030,West and North West
20161330,Far West and Orana
20164075,South Australia - Outback
20167037,Northern Territory - Outback
20164013,South Australia - Outback
20167016,Darwin
20161336,Hunter Valley exc Newcastle
20165122,Bunbury
20165018,Western Australia - Wheat Belt
20165069,Western Australia - Outback (North)
20161090,Sydney - City and Inner South
20161227,Southern Highlands and Shoalhaven
20161296,Southern Highlands and Shoalhaven
20164053,Barossa - Yorke - Mid North
20165167,Bunbury
20168001,Australian Capital Territory
20161178,Newcastle and Lake Macquarie
20161188,Sydney - Outer West and Blue Mountains
20165170,Mandurah
20161116,Sydney - Outer West and Blue Mountains
20165101,Perth - North West
20161352,Far West and Orana
20161242,Coffs Harbour - Grafton
20161356,Southern Highlands and Shoalhaven
20168003,Australian Capital Territory
20165022,Perth - North West
20161143,Sydney - Baulkham Hills and Hawkesbury
20167012,Northern Territory - Outback
20164049,Adelaide - South
20161238,Illawarra
20164022,South Australia - South East
20161277,Far West and Orana
20161110,Riverina
20161209,Richmond - Tweed
20165071,Perth - North East
20161329,New England and North West
20165038,Perth - South West
20161081,Mid North Coast
20164065,Adelaide - South
20165128,Mandurah
20165086,Western Australia - Wheat Belt
20166008,West and North West
20161346,New England and North West
20161051,Sydney - Inner West
20165097,Perth - South East
20161153,Hunter Valley exc Newcastle
20164023,Adelaide - North
20161308,New England and North West
20161020,Coffs Harbour - Grafton
20161092,Sydney - Inner South West
20168009,Australian Capital Territory
20164031,Adelaide - North
20161323,Central Coast
20161171,Central West
20164034,Adelaide - South
20161100,Richmond - Tweed
20161138,Murray
20165109,Perth - South East
20161247,Sydney - Northern Beaches
20161207,Hunter Valley exc Newcastle
20165149,Perth - North East
20168011,Australian Capital Territory
20161279,Far West and Orana
20161181,Southern Highlands and Shoalhaven
20161003,Coffs Harbour - Grafton
20161014,Capital Region
20161170,Sydney - City and Inner South
20161173,Sydney - Blacktown
20165053,Perth - North West
20166016,West and North West
20161292,Sydney - South West
20161230,Hunter Valley exc Newcastle
20161026,Central Coast
20161278,Coffs Harbour - Grafton
20165085,Bunbury
20161215,Sydney - City and Inner South
20161343,Central West
20165007,Perth - North West
20161245,Southern Highlands and Shoalhaven
20164035,Adelaide - North
20161335,Hunter Valley exc Newcastle
20166012,South East
20161198,New England and North West
20166019,South East
20164056,Adelaide - North
20164060,South Australia - South East
20161169,Far West and Orana
20165146,Perth - North West
20166025,Hobart
20164063,Barossa - Yorke - Mid North
20161218,Sydney - Inner South West
20161339,Sydney - Parramatta
20165165,Perth - North East
20165102,Western Australia - Outback (North)
20161203,New England and North West
20165157,Western Australia - Wheat Belt
20161149,Central West
20161302,Illawarra
20164039,Adelaide - North
20165010,Perth - South East
20161112,Newcastle and Lake Macquarie
20161056,Illawarra
20161291,Sydney - Inner South West
20161029,Riverina
20165024,Western Australia - Outback (North)
20161338,Newcastle and Lake Macquarie
20161300,Capital Region
20161219,Sydney - Parramatta
20161061,Capital Region
20161031,New England and North West
20161206,Capital Region
20164041,Adelaide - North
20161057,Capital Region
20165067,Perth - South East
20164054,Adelaide - North
20161328,Capital Region
20161028,Sydney - Inner West
20165133,Perth - North West
20161353,Capital Region
20167022,Northern Territory - Outback
20161349,Coffs Harbour - Grafton
20167024,Northern Territory - Outback
20161246,Central Coast
20161108,Central West
20161176,Newcastle and Lake Macquarie
20165050,Bunbury
20161289,Sydney - Ryde
20161080,Murray
20164047,Adelaide - Central and Hills
20161184,Southern Highlands and Shoalhaven
20161268,Sydney - Inner South West
20161314,Hunter Valley exc Newcastle
20161248,Richmond - Tweed
20161091,Central West
20165095,Perth - South East
20165009,Perth - Inner
20161088,Sydney - Inner South West
20165103,Perth - North West
20161234,Southern Highlands and Shoalhaven
20161205,Central West
20165140,Perth - Inner
20164066,South Australia - South East
20167011,Darwin
20165068,Bunbury
20161317,Sydney - Inner South West
20164005,Adelaide - North
20161225,Hunter Valley exc Newcastle
20165123,Western Australia - Outback (South)
20161052,Sydney - Outer West and Blue Mountains
20161033,Sydney - South West
20161019,Sydney - City and Inner South
20165028,Perth - South East
20167001,Northern Territory - Outback
20161156,Illawarra
20167033,Northern Territory - Outback
20161193,Central Coast
20164015,Adelaide - North
20165099,Western Australia - Outback (North)
20165058,Bunbury
20161059,Hunter Valley exc Newcastle
20161147,Sydney - Sutherland
20161204,Hunter Valley exc Newcastle
20164067,South Australia - South East
20165017,Western Australia - Outback (South)
20164026,Barossa - Yorke - Mid North
20165031,Mandurah
20161286,Mid North Coast
20166023,Hobart
20165143,Perth - Inner
20165037,Bunbury
20161075,New England and North West
20165106,Bunbury
20161216,Hunter Valley exc Newcastle
20165150,Perth - South East
20166001,Hobart
20167025,Northern Territory - Outback
20161152,Riverina
20161063,Central West
20168006,Australian Capital Territory
20165073,Perth - North East
20161041,New England and North West
20164033,Barossa - Yorke - Mid North
20161109,Newcastle and Lake Macquarie
20161197,Coffs Harbour - Grafton
20161192,Mid North Coast
20161130,Richmond - Tweed
20165094,Western Australia - Outback (South)
20165046,Perth - North East
20161131,Hunter Valley exc Newcastle
20164042,South Australia - South East
20161280,Central Coast
20161350,Sydney - Inner South West
20165054,Western Australia - Wheat Belt
20161034,Mid North Coast
20165152,Western Australia - Outback (South)
20161096,Central Coast
20161128,Hunter Valley exc Newcastle
20165055,Perth - North East
20161275,Far West and Orana
20161102,Hunter Valley exc Newcastle
20161119,New England and North West
20161290,Sydney - North Sydney and Hornsby
20161162,Central West
20165084,Perth - North West
20165090,Bunbury
20167028,Northern Territory - Outback
20167015,Northern Territory - Outback
20161307,New England and North West
20161344,Sydney - Parramatta
20165083,Western Australia - Outback (South)
20165144,Western Australia - Wheat Belt
20161304,Richmond - Tweed
20165005,Western Australia - Wheat Belt
20168005,Australian Capital Territory
20165056,Perth - North East
20161293,Central West
20161228,Sydney - Parramatta
20161243,Sydney - Parramatta
20161284,Newcastle and Lake Macquarie
20161326,Sydney - South West
20164003,South Australia - South East
20165001,Perth - North West
20161239,Central West
20165029,Western Australia - Outback (North)
20161039,Central West
20161113,Newcastle and Lake Macquarie
20161258,Richmond - Tweed
20161185,Illawarra
20161122,Newcastle and Lake Macquarie
20164051,Adelaide - West
20161007,Mid North Coast
20161146,Sydney - Eastern Suburbs
20161240,Sydney - Blacktown
20164012,Barossa - Yorke - Mid North
20161024,Hunter Valley exc Newcastle
20161269,Richmond - Tweed
20161157,Central West
20164025,South Australia - South East
20161067,Mid North Coast
20161095,Mid North Coast
20165064,Western Australia - Wheat Belt
20161044,Capital Region
20161137,Mid North Coast
20165048,Perth - South West
20165051,Western Australia - Wheat Belt
20161101,Sydney - Outer West and Blue Mountains
20165120,Perth - North West
20161064,Far West and Orana
20161172,Sydney - Parramatta
20167020,Darwin
20161325,Coffs Harbour - Grafton
20161005,Sydney - Parramatta
20165042,Bunbury
20164074,Adelaide - Central and Hills
20161148,Sydney - Inner South West
20161140,New England and North West
20164014,South Australia - South East
20166009,West and North West
20164007,South Australia - South East
20165166,Perth - North West
20161166,Capital Region
20161123,Coffs Harbour - Grafton
20161186,Sydney - Blacktown
20161217,Sydney - Inner West
20161265,Sydney - Ryde
20165061,Perth - Inner
20161155,Sydney - Northern Beaches
20161210,Sydney - Northern Beaches
20167019,Northern Territory - Outback
20165013,Bunbury
20161254,Illawarra
20161032,Central Coast
20161310,Sydney - Sutherland
20161196,Central West
20161001,Far West and Orana
20166024,West and North West
20164046,Adelaide - South
20161097,Sydney - South West
20164001,Barossa - Yorke - Mid North
20164064,South Australia - South East
20161038,Mid North Coast
20161183,Mid North Coast
20168007,Australian Capital Territory
20165035,Western Australia - Wheat Belt
20165163,Perth - South West
20161319,Hunter Valley exc Newcastle
20161180,Sydney - Parramatta
20161011,Hunter Valley exc Newcastle
20161224,Mid North Coast
20161276,Mid North Coast
20161301,Capital Region
20167039,Darwin
20161118,Southern Highlands and Shoalhaven
20164030,Adelaide - South
20161021,Sydney - Blacktown
20167002,Northern Territory - Outback
20165164,Perth - South East
20161318,Mid North Coast
20165145,Western Australia - Wheat Belt
20165002,Western Australia - Wheat Belt
20164050,South Australia - Outback
20165063,Western Australia - Outback (South)
20161062,Far West and Orana
20161060,Southern Highlands and Shoalhaven
20161134,Sydney - Blacktown
20161002,Central West
20166003,Launceston and North East
20161334,Richmond - Tweed
20161065,Newcastle and Lake Macquarie
20165112,Bunbury
20161049,Sydney - Inner South West
20161299,Sydney - Outer South West
20165139,Perth - North East
20164069,Barossa - Yorke - Mid North
20164072,South Australia - Outback
20161133,Sydney - Northern Beaches
20168010,Australian Capital Territory
20165100,Western Australia - Wheat Belt
20161342,Sydney - Parramatta
20165141,Perth - North West
20161069,New England and North West
20165091,Western Australia - Wheat Belt
20164061,Adelaide - South
20161309,Coffs Harbour - Grafton
20166007,Hobart
20161009,Central West
20161199,Sydney - Blacktown
20166022,Hobart
20161027,Sydney - Ryde
20161295,Capital Region
20161093,New England and North West
20165047,Perth - North East
20164076,Adelaide - Central and Hills
20161016,Hunter Valley exc Newcastle
20161341,Newcastle and Lake Macquarie
20161098,Southern Highlands and Shoalhaven
20167021,Darwin
20161331,Riverina
20161068,Sydney - Sutherland
20161048,Far West and Orana
20161256,Southern Highlands and Shoalhaven
20161263,New England and North West
20161294,Richmond - Tweed
20161175,Central Coast
20161315,Central Coast
20161107,Central West
20164068,Barossa - Yorke - Mid North
20165135,Western Australia - Outback (South)
20165129,Bunbury
20161187,Capital Region
20161040,Riverina
20161174,Central West
20161333,Newcastle and Lake Macquarie
20161103,Coffs Harbour - Grafton
20161150,Far West and Orana
20161139,Murray
20166033,West and North West
20161120,Sydney - Parramatta
20166031,South East
20166015,West and North West
20161189,Sydney - Ryde
20166026,Hobart
20167030,Darwin
20161298,Sydney - Northern Beaches
20161006,Sydney - South West
20164002,Barossa - Yorke - Mid North
20161182,Murray
20164032,South Australia - South East
20164036,South Australia - South East
20167026,Northern Territory - Outback
20161332,Far West and Orana
20161083,Sydney - Inner West
20161287,Far West and Orana
20161321,Newcastle and Lake Macquarie
20161237,Sydney - Parramatta
20161073,Sydney - South West
20161126,Coffs Harbour - Grafton
20167003,Darwin
20165006,Western Australia - Wheat Belt
20161154,New England and North West
20164058,South Australia - Outback
20161260,Newcastle and Lake Macquarie
20161327,Mid North Coast
20165021,Western Australia - Wheat Belt
20161337,Mid North Coast
20161127,Capital Region
20161313,Hunter Valley exc Newcastle
20167004,Northern Territory - Outback
20165116,Western Australia - Wheat Belt
20165142,Perth - North East
20161348,Mid North Coast
20161274,New England and North West
20161220,Capital Region
20164055,Barossa - Yorke - Mid North
20165161,Western Australia - Wheat Belt
20161345,Sydney - Outer South West
