crash_id,lga_name
20213045,Cook
20211214,Griffith
20212199,Melton
20211153,Mid-Coast
20213138,Gympie
20213007,Mareeba
20211002,Wagga Wagga
20212200,Greater Bendigo
20215103,Manjimup
20211109,Central Coast (NSW)
20212150,Campaspe
20212017,Yarra
20211210,Fairfield
20215138,Murray
20213159,Moreton Bay
20214089,Barossa
20213122,Logan
20212114,Greater Shepparton
20211169,Warren
20212082,Mitchell
20211119,Lachlan
20213117,Townsville
20212122,Greater Dandenong
20211173,Eurobodalla
20215117,Denmark
20211233,Central Coast (NSW)
20211230,Goulburn Mulwaree
20211051,Wollondilly
20216004,Circular Head
20211054,Singleton
20211253,Blacktown
20212080,Colac Otway
20213115,Gold Coast
20213064,Noosa
20213022,Maranoa
20212007,Yarra Ranges
20211073,Queanbeyan-Palerang
20214044,Naracoorte Lucindale
20212197,West Wimmera
20215129,Harvey
20212041,Cardinia
20213095,Moreton Bay
20213191,Brisbane
20211023,Central Coast (NSW)
20214002,Light
20212126,Greater Dandenong
20218011,Unincorporated ACT
20212069,Greater Dandenong
20211176,Wagga Wagga
20213011,Charters Towers
20212208,Cardinia
20211141,Canterbury-Bankstown
20211032,Shoalhaven
20214068,Wakefield
20211243,Weddin
20211143,Bathurst
20212123,Cardinia
20212170,Melton
20215081,Harvey
20213172,Gladstone
20211165,Inverell
20212192,Hume
20213241,Bundaberg
20213240,Banana
20215008,Wickepin
20214033,Adelaide Hills
20214008,Mitcham
20213037,Cairns
20211193,Murray River
20214007,Onkaparinga
20217026,Litchfield
20213131,Sunshine Coast
20211105,Georges River
20215158,Boddington
20214076,Charles Sturt
20215071,Bruce Rock
20213161,South Burnett
20212193,Buloke
20211139,Cowra
20215126,Swan
20211102,Newcastle
20217005,East Arnhem
20211112,Wagga Wagga
20212127,Mornington Peninsula
20213025,Cairns
20211046,Wingecarribee
20214031,Mid Murray
20213069,South Burnett
20211110,Port Macquarie-Hastings
20214035,Light
20211138,Port Macquarie-Hastings
20213184,Mareeba
20216015,Central Highlands (Tas.)
20215080,Kulin
20212184,Cardinia
20213239,Scenic Rim
20212043,Yarra Ranges
20217027,Litchfield
20215026,Kalgoorlie-Boulder
20215051,Augusta Margaret River
20215113,Cockburn
20213121,Gympie
20212202,Northern Grampians
20211156,Bega Valley
20212048,Wellington
20212068,Greater Bendigo
20213246,Brisbane
20215064,Canning
20214060,Prospect
20212100,Greater Dandenong
20213116,South Burnett
20215118,Cuballing
20211114,Parramatta
20211224,The Hills
20213098,Moreton Bay
20211107,Dungog
20211179,Snowy Valleys
20218009,Unincorporated ACT
20211157,Eurobodalla
20215029,Plantagenet
20213102,Gladstone
20215010,Wanneroo
20215085,Carnarvon
20215135,Esperance
20212112,Greater Shepparton
20212093,Hindmarsh
20211066,Muswellbrook
20212102,Casey
20214055,Mount Barker
20213015,Livingstone
20215079,Serpentine-Jarrahdale
20211208,Georges River
20213065,Bundaberg
20211223,Liverpool
20211008,Coolamon
20211010,Goulburn Mulwaree
20215048,Murray
20214034,Salisbury
20215130,Wyndham-East Kimberley
20212168,Warrnambool
20215025,Beverley
20212173,Mornington Peninsula
20211019,Penrith
20215109,Wanneroo
20215031,Ravensthorpe
20211204,Dubbo
20213201,Redland
20215032,Canning
20215112,Augusta Margaret River
20211121,Cessnock
20215035,Joondalup
20213221,Central Highlands (Qld)
20214064,Adelaide Plains
20214046,Mitcham
20213018,Cloncurry
20212140,Swan Hill
20213198,Logan
20216007,Launceston
20203116,Mount Isa
20203201,Cassowary Coast
20203050,Toowoomba
20201071,Coffs Harbour
20203222,Townsville
20203006,South Burnett
20202059,Nillumbik
20203233,Moreton Bay
20202124,Moorabool
20205110,Cockburn
20205108,Swan
20206023,Glenorchy
20202004,Golden Plains
20203146,Cairns
20203134,Ipswich
20204053,Coober Pedy
20203228,Cloncurry
20201006,Narromine
20202109,East Gippsland
20203158,Moreton Bay
20204081,Norwood Payneham and St Peters
20202175,Baw Baw
20204074,Onkaparinga
20203097,Burdekin
20203049,Bundaberg
20201118,Penrith
20201202,Armidale
20203013,Gold Coast
20204003,Tatiara
20205095,Dundas
20203137,Mareeba
20202130,Gannawarra
20207022,Roper Gulf
20205128,Donnybrook-Balingup
20204001,Unincorporated SA
20201212,Dubbo
20203038,Gold Coast
20201166,Eurobodalla
20204004,Port Pirie
20205127,Joondalup
20201253,Upper Lachlan
20201205,Bega Valley
20202066,Greater Geelong
20202061,Moira
20201148,Narrandera
20203105,Sunshine Coast
20203103,Central Highlands (Qld)
20201100,Parramatta
20202100,Glenelg
20202127,Yarra Ranges
20202188,Latrobe (Vic.)
20201033,Narrandera
20201098,Lake Macquarie
20203159,Charters Towers
20203163,Bundaberg
20207017,Katherine
20201185,Camden
20203063,Sunshine Coast
20204072,Marion
20205030,Plantagenet
20203181,Western Downs
20201116,Muswellbrook
20203021,Lockyer Valley
20204068,Tea Tree Gully
20203007,Toowoomba
20201059,Walcha
20201250,Walcha
20207009,Roper Gulf
20201167,Wentworth
20202160,Horsham
20203058,Central Highlands (Qld)
20203160,Sunshine Coast
20201186,Wollongong
20201201,Waverley
20205023,Dalwallinu
20202018,Mount Alexander
20203185,Bundaberg
20201093,Federation
20203152,Gold Coast
20201043,Muswellbrook
20207015,Roper Gulf
20202016,Maribyrnong
20203011,Moreton Bay
20206003,Waratah-Wynyard
20205104,Murray
20201058,Bland
20205067,Gnowangerup
20205077,Busselton
20203237,Moreton Bay
20201197,Dubbo
20203232,Sunshine Coast
20204020,Light
20201047,Carrathool
20203178,Mackay
20206019,Glenorchy
20201065,Junee
20205114,Swan
20203197,Livingstone
20203230,Somerset
20203164,Gold Coast
20203095,Bundaberg
20201110,Sydney
20201096,Hawkesbury
20203015,Cassowary Coast
20201180,Shoalhaven
20201042,Canterbury-Bankstown
20201073,Eurobodalla
20203099,Gladstone
20201022,Bayside (NSW)
20204044,Grant
20202105,Indigo
20203024,Noosa
20203167,Logan
20205068,Plantagenet
20201165,North Sydney
20202049,Loddon
20204040,Alexandrina
20205106,Murray
20207007,Litchfield
20201002,Maitland
20202039,Mornington Peninsula
20201244,Wollongong
20207013,Litchfield
20205014,Rockingham
20201264,Fairfield
20206010,Hobart
20201223,Snowy Valleys
20203039,Moreton Bay
20201175,Lake Macquarie
20202095,Whittlesea
20203118,Gold Coast
20201215,Cabonne
20201051,Goulburn Mulwaree
20201243,Inverell
20203213,Scenic Rim
20205083,Capel
20204032,Campbelltown (SA)
20205001,Bunbury
20204054,Goyder
20205042,Wongan-Ballidu
20203062,Gold Coast
20203155,Toowoomba
20202033,Whittlesea
20203027,Bundaberg
20204084,Unincorporated SA
20202072,Buloke
20202131,Cardinia
20202088,Banyule
20205061,Wanneroo
20203176,Bundaberg
20204005,Marion
20202189,East Gippsland
20204029,Ceduna
20207005,Victoria Daly
20204073,Copper Coast
20201021,Wollongong
20203051,Western Downs
20202013,Wellington
20202097,Central Goldfields
20203055,Somerset
20204008,Victor Harbor
20205035,Kwinana
20202133,Melbourne
20205069,Swan
20204060,Renmark Paringa
20202134,Kingston (Vic.)
20203172,Townsville
20202044,Wyndham
20201237,Bayside (NSW)
20201011,Wollongong
20203014,Isaac
20201209,Wollongong
20205040,Collie
20204010,Adelaide Hills
20203083,Cairns
20205092,Busselton
20203053,Cook
20202053,Mitchell
20203220,Mackay
20203223,Logan
20206032,Northern Midlands
20205048,Armadale
20202082,Wodonga
20202143,South Gippsland
20203193,Logan
20201045,Snowy Monaro
20201106,Central Coast (NSW)
20207003,Darwin
20203179,Scenic Rim
20204012,Adelaide Hills
20203205,Mareeba
20203068,Townsville
20202037,Yarra Ranges
20202071,Yarra Ranges
20204066,Mount Barker
20202092,Mildura
20203084,Toowoomba
20202087,Swan Hill
20201121,Cootamundra-Gundagai
20201170,Wollondilly
20205017,Derby-West Kimberley
20203074,Cairns
20202163,Indigo
20207008,Litchfield
20201078,Narrabri
20201232,Richmond Valley
20203052,Brisbane
20202118,Moorabool
20204021,Onkaparinga
20205136,Swan
20202102,Whittlesea
20206022,Sorell
20203047,Sunshine Coast
20203002,Sunshine Coast
20202098,Melbourne
20205135,Port Hedland
20203012,Gold Coast
20205029,Wanneroo
20205112,Williams
20202187,Hume
20201236,Fairfield
20205101,Armadale
20203244,Logan
20203191,Brisbane
20203098,Fraser Coast
20203017,Noosa
20203162,Mount Isa
20202056,Golden Plains
20205054,East Pilbara
20204065,Playford
20201037,Penrith
20203113,Livingstone
20203048,Cloncurry
20202009,Hobsons Bay
20205051,Serpentine-Jarrahdale
20201196,Hilltops
20201032,Hay
20203143,Logan
20201145,Greater Hume
20207004,Alice Springs
20202094,Port Phillip
20203156,Sunshine Coast
20204061,Mount Barker
20201173,Lake Macquarie
20204030,Unincorporated SA
20201242,Bayside (NSW)
20201217,Wollongong
20205004,Vincent
20206025,Hobart
20203177,Mackay
20205100,Menzies
20204013,Charles Sturt
20202062,Greater Shepparton
20202180,Bass Coast
20201247,Cumberland
20203072,Isaac
20203131,Sunshine Coast
20205049,Dandaragan
20202190,Pyrenees
20203036,Whitsunday
20203076,Gympie
20201182,Tweed
20205102,Busselton
20205119,Plantagenet
20202058,Melbourne
20201263,Lake Macquarie
20202123,Greater Geelong
20206030,Clarence
20203071,Mareeba
20205089,Halls Creek
20201114,Yass Valley
20201143,Coffs Harbour
20203239,Moreton Bay
20205020,Northam
20203032,Ipswich
20203117,North Burnett
20202079,South Gippsland
20201112,Weddin
20202170,Greater Bendigo
20202080,Greater Shepparton
20205041,Irwin
20201119,Central Coast (NSW)
20204048,Light
20201038,Clarence Valley
20201008,Randwick
20203238,Southern Downs
20201154,Parramatta
20201090,Mid-Western
20203129,Brisbane
20201164,Walgett
20201132,Lismore
20201155,Cumberland
20201153,Mid-Coast
20201262,The Hills
20202060,Campaspe
20201144,Cessnock
20203175,South Burnett
20201255,Walcha
20203214,Gympie
20205124,Armadale
20202096,Macedon Ranges
20201025,Eurobodalla
20202132,Greater Shepparton
20203040,Yarrabah
20203119,Livingstone
20202070,Wyndham
20201081,Liverpool
20203190,Bundaberg
20203114,Douglas
20203173,Cassowary Coast
20202166,Buloke
20203226,Townsville
20208006,Unincorporated ACT
20203111,Burdekin
20205039,Wanneroo
20205045,Pingelly
20203130,Central Highlands (Qld)
20203010,Fraser Coast
20205109,Belmont
20204067,Port Pirie
20201251,Canterbury-Bankstown
20201091,Liverpool
20201064,Inner West
20203211,Cloncurry
20201200,Yass Valley
20203139,Toowoomba
20203250,Cairns
20208001,Unincorporated ACT
20203148,Brisbane
20201249,Shoalhaven
20202172,Ballarat
20201151,Narrabri
20202020,Boroondara
20201226,Sydney
20205028,Broome
20201133,Cumberland
20202147,Knox
20204035,Adelaide Hills
20201072,Bayside (NSW)
20203089,Cook
20202151,Greater Bendigo
20201231,Wagga Wagga
20202168,Corangamite
20201023,Sydney
20201070,Liverpool
20201095,Cessnock
20205129,Kondinin
20205118,Rockingham
20205009,Cue
20203235,Logan
20202111,Kingston (Vic.)
20204071,Alexandrina
20204019,Gawler
20205116,Swan
20201158,Lithgow
20201034,Hornsby
20202025,Mornington Peninsula
20201035,Eurobodalla
20201207,Wagga Wagga
20201229,Yass Valley
20201104,Newcastle
20203199,Charters Towers
20203124,Gympie
20201213,Hay
20201189,Georges River
20203153,Bundaberg
20201088,Eurobodalla
20202157,Hepburn
20201092,Kempsey
20203057,Moreton Bay
20206014,Huon Valley
20203212,Scenic Rim
20202128,Frankston
20202156,Mornington Peninsula
20202032,Indigo
20202177,East Gippsland
20206012,West Tamar
20202015,Ballarat
20201003,Penrith
20207024,Barkly
20201066,Griffith
20203194,Brisbane
20207002,MacDonnell
20206028,Launceston
20203142,Gympie
20203064,Moreton Bay
20203106,Moreton Bay
20203184,Moreton Bay
20203206,Scenic Rim
20205002,Wagin
20202065,South Gippsland
20203188,Bundaberg
20205098,Busselton
20201162,Wagga Wagga
20207001,West Arnhem
20203030,Gold Coast
20202099,Greater Geelong
20202035,Whitehorse
20202090,Greater Shepparton
20201239,Sydney
20206018,Kingborough
20203123,Sunshine Coast
20205027,Serpentine-Jarrahdale
20205074,Dardanup
20201126,Fairfield
20203132,Gympie
20205130,Wanneroo
20207028,Victoria Daly
20202106,Alpine
20201241,Cabonne
20203236,Fraser Coast
20205111,Kalgoorlie-Boulder
20202075,Mildura
20203234,Moreton Bay
20204037,Marion
20203033,Central Highlands (Qld)
20201044,Tweed
20203094,Gladstone
20205015,Meekatharra
20201204,Armidale
20203157,Gympie
20201187,Port Stephens
20203135,Cairns
20201137,Inverell
20204082,Holdfast Bay
20201056,Unincorporated NSW
20203171,South Burnett
20202145,Mitchell
20201140,Glen Innes Severn
20203198,Logan
20201138,Wollondilly
20201007,Tamworth
20203043,Goondiwindi
20201016,Dubbo
20204036,Salisbury
20202069,Greater Geelong
20207019,Victoria Daly
20205050,Joondalup
20202176,Mount Alexander
20207011,Katherine
20205072,Kalamunda
20203029,Balonne
20205093,Dardanup
20202023,Colac Otway
20203093,Banana
20208003,Unincorporated ACT
20201159,Federation
20201063,Mid-Coast
20201087,Sydney
20203018,Bundaberg
20206020,Meander Valley
20205031,Derby-West Kimberley
20202091,Northern Grampians
20202159,East Gippsland
20203005,Townsville
20203042,Mareeba
20203209,Gold Coast
20205117,Donnybrook-Balingup
20203109,Mareeba
20201102,Warrumbungle
20205025,Manjimup
20201195,Cabonne
20204069,Yorke Peninsula
20201224,Sutherland
20201084,Northern Beaches
20201198,Cessnock
20203107,Fraser Coast
20201040,Liverpool
20204039,Mount Barker
20201240,Tenterfield
20204063,Salisbury
20204022,Mid Murray
20203245,Sunshine Coast
20203035,Southern Downs
20203001,Lockhart River
20205056,Canning
20202050,Monash
20202116,Monash
20202122,East Gippsland
20202101,Corangamite
20203056,Bundaberg
20203210,Ipswich
20202014,Murrindindi
20203243,Fraser Coast
20201080,Blacktown
20201120,Lake Macquarie
20205133,Busselton
20203046,Brisbane
20201130,Shoalhaven
20204076,Cleve
20201211,Ballina
20203225,Redland
20206015,Brighton
20203122,Gold Coast
20202076,Greater Bendigo
20201135,The Hills
20203081,Lockyer Valley
20205081,Quairading
20205032,Mandurah
20204075,Salisbury
20207025,Barkly
20204085,Light
20204034,Whyalla
20201163,Kyogle
20205033,Serpentine-Jarrahdale
20201172,Clarence Valley
20201181,Shoalhaven
20204017,Adelaide Plains
20203241,Mackay
20202154,Moira
20203108,Fraser Coast
20205036,Swan
20203187,Toowoomba
20202089,Yarra
20203136,Sunshine Coast
20203009,Hinchinbrook
20202084,Nillumbik
20201101,Port Stephens
20201094,Blue Mountains
20203008,Cassowary Coast
20201124,Wingecarribee
20205064,Mandurah
20203217,Brisbane
20203037,Logan
20203075,Moreton Bay
20203204,Moreton Bay
20203249,Scenic Rim
20202034,East Gippsland
20201041,Waverley
20205019,Greater Geraldton
20201257,Mid-Coast
20205052,Capel
20205073,Perth
20207020,Litchfield
20207023,Central Desert
20202110,Wangaratta
20202093,Cardinia
20201125,Snowy Monaro
20201062,Canterbury-Bankstown
20201067,Blue Mountains
20205125,Gingin
20203060,Isaac
20202195,Casey
20203101,Whitsunday
20201142,Gunnedah
20205053,Canning
20203080,Logan
20203041,Townsville
20207006,Katherine
20202114,Yarra Ranges
20203096,Logan
20204011,West Torrens
20202164,Wangaratta
20203218,Logan
20201220,Penrith
20201234,Blue Mountains
20201004,Shoalhaven
20202012,Latrobe (Vic.)
20201258,Blacktown
20201252,Liverpool
20201026,Blacktown
20205022,Murray
20202119,Greater Geelong
20201052,Greater Hume
20203229,Brisbane
20202193,Casey
20203079,Fraser Coast
20204050,Whyalla
20201233,Tamworth
20201146,Blacktown
20205065,Wyndham-East Kimberley
20202028,Banyule
20203127,Gold Coast
20205123,Joondalup
20203077,Sunshine Coast
20202171,Monash
20201039,Central Coast (NSW)
20205071,Dardanup
20201129,Hilltops
20201031,Narromine
20201177,Northern Beaches
20202178,Greater Dandenong
20205120,Rockingham
20201218,Randwick
20203121,Rockhampton
20201193,Bathurst
20205063,Mundaring
20204015,Playford
20205094,Rockingham
20205057,Wanneroo
20206027,Tasman
20202108,Maribyrnong
20203087,Cairns
20203125,Scenic Rim
20202007,Maroondah
20201131,Richmond Valley
20203020,Sunshine Coast
20203165,Moreton Bay
20202022,Greater Bendigo
20202051,Wyndham
20203045,Logan
20201169,North Sydney
20201238,Liverpool
20203104,Fraser Coast
20201086,Wentworth
20201225,Snowy Valleys
20204007,Alexandrina
20205066,Broome
20201150,Port Macquarie-Hastings
20203246,South Burnett
20201219,Campbelltown (NSW)
20201191,Greater Hume
20202139,Moorabool
20203031,South Burnett
20203112,Toowoomba
20207018,Barkly
20201188,Junee
20202038,Bayside (Vic.)
20204047,Charles Sturt
20203090,Mornington
20201136,Wollongong
20203004,Rockhampton
20202029,Wellington
20203126,Rockhampton
20201174,Sutherland
20201208,Eurobodalla
20205018,Wandering
20201019,Tenterfield
20205091,Esperance
20204046,Clare and Gilbert Valleys
20203202,Western Downs
20203208,Burdekin
20202169,West Wimmera
20204028,Renmark Paringa
20202046,Campaspe
20205026,Swan
20205007,Cuballing
20201001,Liverpool
20203066,Moreton Bay
20205024,Wanneroo
20202129,Greater Geelong
20202019,Monash
20202073,Cardinia
20202153,Campaspe
20203115,North Burnett
20203088,Townsville
20205047,Mundaring
20202191,Greater Bendigo
20205075,Joondalup
20206006,Glenorchy
20203189,Barcaldine
20201194,Richmond Valley
20203025,Townsville
20203086,Whitsunday
20203161,Gold Coast
20202081,Frankston
20203168,Gold Coast
20202140,Greater Bendigo
20205058,Nannup
20201079,Broken Hill
20204025,Salisbury
20202125,Mount Alexander
20204079,Barossa
20202144,Mitchell
20203065,Sunshine Coast
20201009,Lismore
20203100,Mackay
20203069,Logan
20201036,Maitland
20208004,Unincorporated ACT
20205016,Serpentine-Jarrahdale
20204033,Unley
20201222,Byron
20201053,Wollongong
20201061,Wollongong
20203061,Brisbane
20203215,Brisbane
20201082,Liverpool
20203023,Logan
20205078,Ngaanyatjarraku
20201122,Newcastle
20204006,Coorong
20202186,Nillumbik
20203078,Fraser Coast
20201013,Blacktown
20203120,North Burnett
20207027,Litchfield
20201176,Central Coast (NSW)
20201152,Lithgow
20203028,Southern Downs
20202121,Whitehorse
20204078,Mount Barker
20201068,Inner West
20201014,Parramatta
20202183,Yarra Ranges
20203003,Moreton Bay
20202002,Wyndham
20201149,Junee
20203221,Moreton Bay
20205080,Joondalup
20201184,Penrith
20205046,Mandurah
20206004,Circular Head
20203248,Brisbane
20202057,Whittlesea
20201141,Liverpool
20205097,Wandering
20201214,Coffs Harbour
20201010,Cessnock
20201127,Port Macquarie-Hastings
20203054,Bundaberg
20201057,Bathurst
20205034,Manjimup
20205008,Rockingham
20201099,Shoalhaven
20201246,Bathurst
20202006,Boroondara
20203138,Mount Isa
20203091,Moreton Bay
20204041,Wudinna
20202138,West Wimmera
20202162,Northern Grampians
20206017,Sorell
20201029,Snowy Monaro
20203192,Charters Towers
20201256,Randwick
20205038,Armadale
20203240,Gympie
20201216,Walcha
20202077,Central Goldfields
20205070,Wanneroo
20202135,Greater Geelong
20202182,Warrnambool
20202181,South Gippsland
20203140,Brisbane
20202017,East Gippsland
20202005,Darebin
20205103,Corrigin
20202042,Greater Geelong
20202027,Melton
20203186,Gold Coast
20201077,Lake Macquarie
20203231,Gold Coast
20203150,Cassowary Coast
20204058,Anangu Pitjantjatjara Yankunytjatjara
20202155,Knox
20202173,Northern Grampians
20202074,Yarra Ranges
20201183,Central Coast (NSW)
20205006,Derby-West Kimberley
20205126,Gingin
20201168,Temora
20205062,Plantagenet
20203085,Gold Coast
20204027,Elliston
20202055,Greater Shepparton
20204014,Adelaide Hills
20202146,Latrobe (Vic.)
20204045,Renmark Paringa
20204077,Salisbury
20204064,Adelaide Hills
